#Accession	No_orfs	Coverage	Abundance	Name	Description
PF15492.6	1	0.992907	2.7e-05	Nbas_N	Neuroblastoma-amplified sequence, N terminal
PF15494.6	9	4.540816	0.000124	SRCR_2	Scavenger receptor cysteine-rich domain
PF15499.6	1	0.992673	2.7e-05	Peptidase_C98	Ubiquitin-specific peptidase-like, SUMO isopeptidase
PF15501.6	3	1.210526	3.3e-05	MDM1	Nuclear protein MDM1
PF15502.6	1	0.419354	1.1e-05	MPLKIP	M-phase-specific PLK1-interacting protein
PF15503.6	3	1.291666	3.5e-05	PPP1R35_C	Protein phosphatase 1 regulatory subunit 35 C-terminus
PF15504.6	1	0.122807	3e-06	DUF4647	Domain of unknown function (DUF4647)
PF15511.6	1	0.944444	2.5e-05	CENP-T_C	Centromere kinetochore component CENP-T histone fold
PF15519.6	2	1.076923	2.9e-05	RBM39linker	linker between RRM2 and RRM3 domains in RBM39 protein
PF15539.6	3	0.934027	2.5e-05	CAF1-p150_C2	CAF1 complex subunit p150, region binding to CAF1-p60 at C-term
PF15554.6	2	1.06	2.9e-05	FSIP1	FSIP1 family
PF15558.6	1	0.430481	1.1e-05	DUF4659	Domain of unknown function (DUF4659)
PF15612.6	2	1.652173	4.5e-05	WHIM1	WSTF, HB1, Itc1p, MBD9 motif 1
PF15613.6	10	3.939393	0.000108	WSD	Williams-Beuren syndrome DDT (WSD), D-TOX E motif
PF15617.6	1	0.158208	4e-06	C-C_Bond_Lyase	C-C_Bond_Lyase of the TIM-Barrel fold
PF15619.6	3	1.238341	3.4e-05	Lebercilin	Ciliary protein causing Leber congenital amaurosis disease
PF15625.6	2	1.17341	3.2e-05	CC2D2AN-C2	CC2D2A N-terminal C2 domain
PF15627.6	2	0.601265	1.6e-05	CEP76-C2	CEP76 C2 domain
PF15630.6	1	0.986842	2.7e-05	CENP-S	CENP-S protein
PF15633.6	3	1.295918	3.5e-05	Tox-ART-HYD1	HYD1 signature containing ADP-ribosyltransferase
PF15636.6	1	1	2.7e-05	Tox-GHH	GHH signature containing HNH/Endo VII superfamily nuclease toxin
PF15663.5	6	2.663636	7.3e-05	zf-CCCH_3	Zinc-finger containing family
PF15665.5	5	4.21327	0.000115	FAM184	Family with sequence similarity 184, A and B
PF15667.5	1	0.565737	1.5e-05	GDWWSH	Protein of unknown function with motif GDWWSH
PF15669.5	3	1.272277	3.4e-05	CCDC24	Coiled-coil domain-containing protein 24 family
PF15674.5	1	0.873015	2.4e-05	CCDC23	Coiled-coil domain-containing protein 23
PF15678.5	4	1.123786	3e-05	SPICE	Centriole duplication and mitotic chromosome congression
PF15679.5	1	0.90909	2.5e-05	DUF4665	Domain of unknown function (DUF4665)
PF15691.5	1	1	2.7e-05	PPP1R32	Protein phosphatase 1 regulatory subunit 32
PF15692.5	2	1.670731	4.5e-05	NKAP	NF-kappa-B-activating protein
PF15693.5	3	0.923497	2.5e-05	Med26_C	Mediator complex subunit 26 C-terminal
PF15705.5	2	1.267175	3.4e-05	TMEM132D_N	Mature oligodendrocyte transmembrane protein, TMEM132D, N-term
PF15706.5	1	0.816091	2.2e-05	TMEM132D_C	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term
PF15711.5	4	3.35955	9.2e-05	ILEI	Interleukin-like EMT inducer
PF15715.5	1	0.948148	2.6e-05	PAF	PCNA-associated factor histone like domain
PF15717.5	5	1.014331	2.7e-05	PCM1_C	Pericentriolar material 1 C terminus
PF15718.5	3	0.708333	1.9e-05	MNR	Protein moonraker
PF15719.5	2	1.052356	2.8e-05	DUF4674	Domain of unknown function (DUF4674)
PF15733.5	1	0.776	2.1e-05	DUF4682	Domain of unknown function (DUF4682)
PF15734.5	2	0.692982	1.9e-05	MIIP	Migration and invasion-inhibitory
PF15739.5	9	5.576576	0.000153	TSNAXIP1_N	Translin-associated factor X-interacting N-terminus
PF15743.5	3	1.407894	3.8e-05	SPATA1_C	Spermatogenesis-associated C-terminus
PF15745.5	1	0.605072	1.6e-05	AP1AR	AP-1 complex-associated regulatory protein
PF15748.5	1	0.980392	2.6e-05	CCSAP	Centriole, cilia and spindle-associated
PF15766.5	2	0.611111	1.6e-05	DUF4695	Domain of unknown function (DUF4695)
PF15768.5	3	0.651851	1.7e-05	CC190	Coiled-coil domain-containing protein 190
PF15769.5	3	1.410101	3.8e-05	DUF4698	Domain of unknown function (DUF4698)
PF15778.5	2	1.208556	3.3e-05	UNC80	Cation channel complex component UNC80
PF15780.5	78	40.897959	0.001125	ASH	Abnormal spindle-like microcephaly-assoc'd, ASPM-SPD-2-Hydin
PF15782.5	3	0.366751	1e-05	GREB1	Gene regulated by oestrogen in breast cancer
PF15784.5	3	1.438202	3.9e-05	GPS2_interact	G-protein pathway suppressor 2-interacting domain
PF15785.5	3	1.003189	2.7e-05	SMG1	Serine/threonine-protein kinase smg-1
PF15786.5	2	1.214285	3.3e-05	PET117	PET assembly of cytochrome c oxidase, mitochondrial
PF15787.5	5	2.612903	7.1e-05	DUF4704	Domain of unknown function (DUF4704)
PF15795.5	4	2.329411	6.4e-05	Spec3	Ectodermal ciliogenesis protein
PF15797.5	1	0.981132	2.6e-05	DUF4706	Domain of unknown function (DUF4706)
PF15798.5	1	0.92	2.5e-05	PRAS	Proline-rich AKT1 substrate 1
PF15801.5	1	1	2.7e-05	zf-C6H2	zf-MYND-like zinc finger, mRNA-binding
PF15802.5	2	0.630252	1.7e-05	DCAF17	DDB1- and CUL4-associated factor 17
PF15803.5	2	1.185185	3.2e-05	zf-SCNM1	Zinc-finger of sodium channel modifier 1
PF15805.5	2	1	2.7e-05	SCNM1_acidic	Acidic C-terminal region of sodium channel modifier 1 SCNM1
PF15806.5	1	0.555555	1.5e-05	DUF4707	Domain of unknown function (DUF4707)
PF15810.5	2	0.748251	2e-05	CCDC117	Coiled-coil domain-containing protein 117
PF15811.5	2	1.077922	2.9e-05	SVIP	Small VCP/p97-interacting protein
PF15814.5	1	0.664596	1.8e-05	FAM199X	Protein family FAM199X
PF15860.5	2	0.684782	1.8e-05	DUF4728	Domain of unknown function (DUF4728)
PF15862.5	4	0.942446	2.5e-05	Coilin_N	Coilin N-terminus
PF15867.5	1	1	2.7e-05	Dynein_attach_N	Dynein attachment factor N-terminus
PF15870.5	5	1.981927	5.4e-05	EloA-BP1	ElonginA binding-protein 1
PF15871.5	3	1.047752	2.8e-05	JMY	Junction-mediating and -regulatory protein
PF15874.5	4	2.956043	8.1e-05	Il2rg	Putative Interleukin 2 receptor, gamma chain
PF15876.5	4	2.72327	7.4e-05	DUF4732	Domain of unknown function (DUF4732)
PF15877.5	3	0.882743	2.4e-05	TMEM232	Transmembrane protein family 232
PF15880.5	1	0.914285	2.5e-05	NDUFV3	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial
PF15882.5	5	1.927835	5.3e-05	DUF4735	Domain of unknown function (DUF4735)
PF15884.5	3	0.844155	2.3e-05	QIL1	MICOS complex subunit MIC13, QIL1
PF15891.5	2	1.962962	5.3e-05	Nuc_deoxyri_tr2	Nucleoside 2-deoxyribosyltransferase like
PF15898.5	1	1	2.7e-05	PRKG1_interact	cGMP-dependent protein kinase interacting domain
PF15901.5	2	1.917647	5.2e-05	Sortilin_C	Sortilin, neurotensin receptor 3, C-terminal
PF15902.5	4	1.811659	4.9e-05	Sortilin-Vps10	Sortilin, neurotensin receptor 3,
PF15903.5	1	0.158959	4e-06	PL48	Filopodia upregulated, FAM65
PF15904.5	3	1.311111	3.6e-05	LIP1	LKB1 serine/threonine kinase interacting protein 1
PF15905.5	3	1.689552	4.6e-05	HMMR_N	Hyaluronan mediated motility receptor N-terminal
PF15906.5	1	1	2.7e-05	zf-NOSIP	Zinc-finger of nitric oxide synthase-interacting protein
PF15907.5	3	0.60479	1.6e-05	Itfg2	Integrin-alpha FG-GAP repeat-containing protein 2
PF15908.5	6	2.55414	7e-05	HMMR_C	Hyaluronan mediated motility receptor C-terminal
PF15909.5	7	4.979591	0.000136	zf-C2H2_8	C2H2-type zinc ribbon
PF15911.5	1	1	2.7e-05	WD40_3	WD domain, G-beta repeat
PF15912.5	4	1.7318	4.7e-05	VIR_N	Virilizer, N-terminal
PF15913.5	9	3.869158	0.000106	Furin-like_2	Furin-like repeat, cysteine-rich
PF15914.5	1	0.929824	2.5e-05	FAM193_C	FAM193 family C-terminal
PF15916.5	1	0.991735	2.7e-05	DUF4743	Domain of unknown function (DUF4743)
PF15917.5	2	0.828947	2.2e-05	PIEZO	Piezo
PF15920.5	1	0.88	2.4e-05	WHAMM-JMY_N	N-terminal of Junction-mediating and WASP homolog-associated
PF15921.5	2	0.767985	2.1e-05	CCDC158	Coiled-coil domain-containing protein 158
PF15924.5	1	0.99043	2.7e-05	ALG11_N	ALG11 mannosyltransferase N-terminus
PF15925.5	1	1	2.7e-05	SOSSC	SOSS complex subunit C
PF15926.5	5	1.725806	4.7e-05	RNF220	E3 ubiquitin-protein ligase RNF220
PF15927.5	4	1.129353	3.1e-05	Casc1_N	Cancer susceptibility candidate 1 N-terminus
PF15936.5	9	4.27551	0.000117	DUF4749	Domain of unknown function (DUF4749)
PF15949.5	4	1.372093	3.7e-05	DUF4757	Domain of unknown function (DUF4757)
PF15951.5	2	1.366013	3.7e-05	MITF_TFEB_C_3_N	MITF/TFEB/TFEC/TFE3 N-terminus
PF15961.5	2	1.047678	2.8e-05	DUF4764	Domain of unknown function (DUF4764)
PF15963.5	4	1.5	4.1e-05	Myb_DNA-bind_7	Myb DNA-binding like
PF15964.5	6	1.726884	4.7e-05	CCCAP	Centrosomal colon cancer autoantigen protein family
PF15965.5	5	1.946236	5.3e-05	zf-TRAF_2	TRAF-like zinc-finger
PF15966.5	1	0.948275	2.6e-05	F-box_4	F-box
PF15967.5	3	1.168896	3.2e-05	Nucleoporin_FG2	Nucleoporin FG repeated region
PF15975.5	7	2.652892	7.2e-05	Flot	Flotillin
PF15982.5	2	1.216417	3.3e-05	TMEM135_C_rich	N-terminal cysteine-rich region of Transmembrane protein 135
PF15984.5	6	2.015075	5.5e-05	Collagen_mid	Bacterial collagen, middle region
PF15985.5	2	1.108695	3e-05	KH_6	KH domain
PF15990.5	1	0.987951	2.7e-05	UPF0767	UPF0767 family
PF15991.5	3	1.61484	4.4e-05	G_path_suppress	G-protein pathway suppressor
PF15993.5	5	3.909698	0.000107	Fuseless	Fuseless
PF15996.5	5	1.930693	5.3e-05	PNISR	Arginine/serine-rich protein PNISR
PF15997.5	1	0.982905	2.7e-05	DUF4772	Domain of unknown function (DUF4772)
PF15998.5	2	0.68376	1.8e-05	DUF4773	Domain of unknown function (DUF4773)
PF16000.5	5	1.455737	4e-05	CARMIL_C	CARMIL C-terminus
PF16002.5	1	0.984848	2.7e-05	Headcase	Headcase protein
PF16004.5	1	1	2.7e-05	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component N-terminus
PF16006.5	3	1.498305	4.1e-05	NUSAP	Nucleolar and spindle-associated protein
PF16014.5	7	1.832512	5e-05	SAP130_C	Histone deacetylase complex subunit SAP130 C-terminus
PF16015.5	1	0.877358	2.4e-05	Promethin	Promethin
PF16016.5	3	1.993506	5.4e-05	VASt	VAD1 Analog of StAR-related lipid transfer domain
PF16017.5	1	1	2.7e-05	BTB_3	BTB/POZ domain
PF16018.5	3	1.337209	3.6e-05	Anillin_N	Anillin N-terminus
PF16019.5	3	1.22831	3.3e-05	CSRNP_N	Cysteine/serine-rich nuclear protein N-terminus
PF16020.5	1	0.942307	2.5e-05	Deltameth_res	Deltamethrin resistance
PF16021.5	1	0.996753	2.7e-05	PDCD7	Programmed cell death protein 7
PF16025.5	4	2.227848	6.1e-05	CALM_bind	Calcium-dependent calmodulin binding
PF16026.5	5	3.30808	9.1e-05	MIEAP	Mitochondria-eating protein
PF16028.5	2	1.77922	4.8e-05	SLC3A2_N	Solute carrier family 3 member 2 N-terminus
PF16034.5	16	8.354999	0.000229	JAKMIP_CC3	JAKMIP CC3 domain
PF16038.5	2	1.082352	2.9e-05	TMIE	TMIE protein
PF16043.5	4	1.730392	4.7e-05	DUF4795	Domain of unknown function (DUF4795)
PF16044.5	1	0.994708	2.7e-05	DUF4796	Domain of unknown function (DUF4796)
PF16045.5	2	1.214285	3.3e-05	LisH_2	LisH
PF16046.5	2	0.533333	1.4e-05	FAM76	FAM76 protein
PF16050.5	2	0.945762	2.6e-05	CDC73_N	Paf1 complex subunit CDC73 N-terminal
PF16053.5	1	0.968992	2.6e-05	MRP-S34	Mitochondrial 28S ribosomal protein S34
PF16054.5	3	1.263736	3.4e-05	TMEM72	Transmembrane protein family 72
PF16057.5	1	1	2.7e-05	DUF4800	Domain of unknown function (DUF4800)
PF16058.5	3	2.62	7.2e-05	Mucin-like	Mucin-like
PF16059.5	2	1.480769	4e-05	DUF4801	Domain of unknown function (DUF4801)
PF16064.5	3	1.866666	5.1e-05	DUF4806	Domain of unknown function (DUF4806)
PF16065.5	2	1.13492	3.1e-05	DUF4807	Domain of unknown function (DUF4807)
PF16066.5	1	0.694214	1.9e-05	DUF4808	Domain of unknown function (DUF4808)
PF16070.5	2	0.913043	2.5e-05	TMEM132	Transmembrane protein family 132
PF16076.5	5	3.554054	9.7e-05	Acyltransf_C	Acyltransferase C-terminus
PF16078.5	2	1.146341	3.1e-05	2-oxogl_dehyd_N	2-oxoglutarate dehydrogenase N-terminus
PF16088.5	1	0.873786	2.4e-05	BORCS7	BLOC-1-related complex sub-unit 7
PF16090.5	1	0.977011	2.6e-05	DUF4819	Domain of unknown function (DUF4819)
PF16092.5	2	1.638783	4.5e-05	DUF4821	Domain of unknown function (DUF4821)
PF16093.5	1	0.8125	2.2e-05	PAC4	Proteasome assembly chaperone 4
PF16094.5	1	0.992957	2.7e-05	PAC1	Proteasome assembly chaperone 4
PF16095.5	17	9.92268	0.000272	COR	C-terminal of Roc, COR, domain
PF16099.5	1	0.986013	2.7e-05	RMI1_C	Recq-mediated genome instability protein 1, C-terminal OB-fold
PF16100.5	1	0.992248	2.7e-05	RMI2	RecQ-mediated genome instability protein 2
PF16113.5	1	0.997005	2.7e-05	ECH_2	Enoyl-CoA hydratase/isomerase
PF16114.5	1	1	2.7e-05	Citrate_bind	ATP citrate lyase citrate-binding
PF16122.5	1	1	2.7e-05	40S_SA_C	40S ribosomal protein SA C-terminus
PF16123.5	2	2	5.5e-05	HAGH_C	Hydroxyacylglutathione hydrolase C-terminus
PF16124.5	3	2.166666	5.9e-05	RecQ_Zn_bind	RecQ zinc-binding
PF16131.5	4	1.678899	4.6e-05	Torus	Torus domain
PF16134.5	3	0.539682	1.4e-05	THOC2_N	THO complex subunit 2 N-terminus
PF16158.5	3	2.558823	7e-05	N_BRCA1_IG	Ig-like domain from next to BRCA1 gene
PF16159.5	5	1.623188	4.4e-05	FOXP-CC	FOXP coiled-coil domain
PF16165.5	11	3.38961	9.3e-05	Ferlin_C	Ferlin C-terminus
PF16172.5	5	1.854111	5.1e-05	DOCK_N	DOCK N-terminus
PF16174.5	2	1.542168	4.2e-05	IHABP4_N	Intracellular hyaluronan-binding protein 4 N-terminal
PF16176.5	8	1.4	3.8e-05	T-box_assoc	T-box transcription factor-associated
PF16177.5	4	3.981818	0.000109	ACAS_N	Acetyl-coenzyme A synthetase N-terminus
PF16178.5	9	3.797356	0.000104	Anoct_dimer	Dimerisation domain of Ca+-activated chloride-channel, anoctamin
PF16179.5	4	3.184466	8.7e-05	RHD_dimer	Rel homology dimerisation domain
PF16183.5	12	3.662983	0.0001	Kinesin_assoc	Kinesin-associated
PF16184.5	112	51.693693	0.001422	Cadherin_3	Cadherin-like
PF16185.5	1	1	2.7e-05	MTABC_N	Mitochondrial ABC-transporter N-terminal five TM region
PF16186.5	3	2.830188	7.7e-05	Arm_3	Atypical Arm repeat
PF16187.5	4	2.265232	6.2e-05	Peptidase_M16_M	Middle or third domain of peptidase_M16
PF16188.5	1	0.603174	1.6e-05	Peptidase_M24_C	C-terminal region of peptidase_M24
PF16189.5	3	2.080745	5.7e-05	Creatinase_N_2	Creatinase/Prolidase N-terminal domain
PF16192.5	3	2.135678	5.8e-05	PMT_4TMC	C-terminal four TMM region of protein-O-mannosyltransferase
PF16193.5	1	0.962962	2.6e-05	AAA_assoc_2	AAA C-terminal domain
PF16197.5	6	5.008928	0.000137	KAsynt_C_assoc	Ketoacyl-synthetase C-terminal extension
PF16198.5	2	1.625	4.4e-05	TruB_C_2	tRNA pseudouridylate synthase B C-terminal domain
PF16199.5	1	0.987804	2.7e-05	Radical_SAM_C	Radical_SAM C-terminal domain
PF16200.5	1	0.984126	2.7e-05	Band_7_C	C-terminal region of band_7
PF16203.5	1	0.971659	2.6e-05	ERCC3_RAD25_C	ERCC3/RAD25/XPB C-terminal helicase
PF16205.5	2	1.405797	3.8e-05	Ribosomal_S17_N	Ribosomal_S17 N-terminal
PF16206.5	2	0.992356	2.7e-05	Mon2_C	C-terminal region of Mon2 protein
PF16207.5	7	6.958904	0.000191	RAWUL	RAWUL domain RING finger- and  WD40-associated ubiquitin-like
PF16209.5	6	2.850746	7.8e-05	PhoLip_ATPase_N	Phospholipid-translocating ATPase N-terminal
PF16211.5	2	1.885714	5.1e-05	Histone_H2A_C	C-terminus of histone H2A
PF16212.5	12	6.13253	0.000168	PhoLip_ATPase_C	Phospholipid-translocating P-type ATPase C-terminal
PF16213.5	7	3.168539	8.7e-05	DCB	Dimerisation and cyclophilin-binding domain of Mon2
PF16214.5	7	2.669879	7.3e-05	AC_N	Adenylyl cyclase N-terminal extracellular and transmembrane region
PF16218.5	1	0.988679	2.7e-05	Peptidase_C101	Peptidase family C101
PF16273.5	3	1.681818	4.6e-05	NuDC	Nuclear distribution C domain
PF16275.5	1	1	2.7e-05	SF1-HH	Splicing factor 1 helix-hairpin domain
PF16278.5	2	1.265625	3.4e-05	zf-C2HE	C2HE / C2H2 / C2HC zinc-binding finger
PF16282.5	1	0.9875	2.7e-05	SANT_DAMP1_like	SANT/Myb-like domain of DAMP1
PF16294.5	9	3.892156	0.000107	RSB_motif	RNSP1-SAP18 binding (RSB) motif
PF16300.5	4	3.977272	0.000109	WD40_4	Type of WD40 repeat
PF16314.5	2	0.119083	3e-06	DUF4954	Domain of unknown function (DUF4954)
PF16317.5	1	0.991228	2.7e-05	Glyco_hydro_99	Glycosyl hydrolase family 99
PF16347.5	11	6.796116	0.000186	DUF4976	Domain of unknown function (DUF4976)
PF16350.5	2	1.589285	4.3e-05	FAO_M	FAD dependent oxidoreductase central domain
PF16360.5	1	1	2.7e-05	GTP-bdg_M	GTP-binding GTPase Middle Region
PF16363.5	9	5.144578	0.000141	GDP_Man_Dehyd	GDP-mannose 4,6 dehydratase
PF16366.5	1	1	2.7e-05	CEBP_ZZ	Cytoplasmic polyadenylation element-binding protein ZZ domain
PF16367.5	4	1.873684	5.1e-05	RRM_7	RNA recognition motif
PF16368.5	3	0.547231	1.5e-05	CEBP1_N	Cytoplasmic polyadenylation element-binding protein 1 N-terminus
PF16381.5	1	1	2.7e-05	Coatomer_g_Cpla	Coatomer subunit gamma-1 C-terminal appendage platform
PF16399.5	2	1.01882	2.8e-05	Aquarius_N	Intron-binding protein aquarius N-terminus
PF16401.5	2	0.284615	7e-06	DUF5009	Domain of unknown function (DUF5009)
PF16413.5	1	0.892592	2.4e-05	Mlh1_C	DNA mismatch repair protein Mlh1 C-terminus
PF16414.5	2	1.057377	2.9e-05	NPC1_N	Niemann-Pick C1 N terminus
PF16415.5	2	0.866666	2.3e-05	CNOT1_CAF1_bind	CCR4-NOT transcription complex subunit 1 CAF1-binding domain
PF16417.5	1	0.941798	2.5e-05	CNOT1_TTP_bind	CCR4-NOT transcription complex subunit 1 TTP binding domain
PF16418.5	2	1.32	3.6e-05	CNOT1_HEAT	CCR4-NOT transcription complex subunit 1 HEAT repeat
PF16420.5	1	1	2.7e-05	ATG7_N	Ubiquitin-like modifier-activating enzyme ATG7 N-terminus
PF16421.5	1	1	2.7e-05	E2F_CC-MB	E2F transcription factor CC-MB domain
PF16422.5	1	0.155844	4e-06	COE1_DBD	Transcription factor COE1 DNA-binding domain
PF16423.5	1	1	2.7e-05	COE1_HLH	Transcription factor COE1 helix-loop-helix domain
PF16450.5	3	2.210526	6e-05	Prot_ATP_ID_OB	Proteasomal ATPase OB C-terminal domain
PF16453.5	1	1	2.7e-05	IQ_SEC7_PH	PH domain
PF16454.5	1	0.726708	1.9e-05	PI3K_P85_iSH2	Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain
PF16455.5	1	0.980769	2.6e-05	UBD	Ubiquitin-binding domain
PF16457.5	7	3.171641	8.7e-05	PH_12	Pleckstrin homology domain
PF16470.5	6	3.556962	9.7e-05	S8_pro-domain	Peptidase S8 pro-domain
PF16471.5	1	0.014084	0	JIP_LZII	JNK-interacting protein  leucine zipper II
PF16472.5	32	13.340425	0.000366	DUF5050	Domain of unknown function (DUF5050)
PF16474.5	6	2.515625	6.9e-05	KIND	Kinase non-catalytic C-lobe domain
PF16482.5	1	0.828828	2.2e-05	Staufen_C	Staufen C-terminal domain
PF16484.5	1	1	2.7e-05	CPT_N	Carnitine O-palmitoyltransferase N-terminus
PF16486.5	2	1.768115	4.8e-05	ArgoN	N-terminal domain of argonaute
PF16487.5	6	2.47619	6.8e-05	ArgoMid	Mid domain of argonaute
PF16488.5	2	1.80851	4.9e-05	ArgoL2	Argonaute linker 2 domain
PF16489.5	4	2.85238	7.8e-05	GAIN	GPCR-Autoproteolysis INducing (GAIN) domain
PF16491.5	2	0.725274	1.9e-05	Peptidase_M48_N	CAAX prenyl protease N-terminal, five membrane helices
PF16492.5	3	1.258823	3.4e-05	Cadherin_C_2	Cadherin cytoplasmic C-terminal
PF16493.5	1	0.953488	2.6e-05	Meis_PKNOX_N	N-terminal of Homeobox Meis and PKNOX1
PF16494.5	1	0.976377	2.6e-05	Na_Ca_ex_C	C-terminal extension of sodium/calcium exchanger domain
PF16495.5	1	0.95238	2.6e-05	SWIRM-assoc_1	SWIRM-associated region 1
PF16496.5	3	1.217391	3.3e-05	SWIRM-assoc_2	SWIRM-associated domain at the N-terminal
PF16498.5	1	0.776119	2.1e-05	SWIRM-assoc_3	SWIRM-associated domain at the C-terminal
PF16499.5	8	3.616197	9.9e-05	Melibiase_2	Alpha galactosidase A
PF16500.5	1	0.671532	1.8e-05	Cyclin_N2	N-terminal region of cyclin_N
PF16501.5	2	1.163265	3.2e-05	SCAPER_N	S phase cyclin A-associated protein in the endoplasmic reticulum
PF16507.5	1	0.998091	2.7e-05	BLM10_mid	Proteasome-substrate-size regulator, mid region
PF16508.5	3	1.319327	3.6e-05	NIBRIN_BRCT_II	Second BRCT domain on Nijmegen syndrome breakage protein
PF16511.5	1	0.865853	2.3e-05	FERM_f0	N-terminal or F0 domain of Talin-head FERM
PF16512.5	2	1.3125	3.6e-05	RhoGAP-FF1	p190-A and -B Rho GAPs FF domain
PF16516.5	5	2.93	8e-05	CC2-LZ	Leucine zipper of domain CC2 of NEMO, NF-kappa-B essential modulator
PF16517.5	1	0.975	2.6e-05	Nore1-SARAH	Novel Ras effector 1 C-terminal SARAH (Sav/Rassf/Hpo) domain
PF16519.5	1	0.892857	2.4e-05	TRPM_tetra	Tetramerisation domain of TRPM
PF16521.5	1	1	2.7e-05	Myosin-VI_CBD	Myosin VI cargo binding domain
PF16523.5	1	0.943181	2.5e-05	betaPIX_CC	betaPIX coiled coil
PF16526.5	3	2.183098	6e-05	CLZ	C-terminal leucine zipper domain of cyclic nucleotide-gated channels
PF16528.5	2	1.175609	3.2e-05	Exo84_C	Exocyst component 84 C-terminal
PF16529.5	10	2.413373	6.6e-05	Ge1_WD40	WD40 region of Ge1, enhancer of mRNA-decapping protein
PF16531.5	3	1	2.7e-05	SAS-6_N	Centriolar protein SAS N-terminal
PF16533.5	3	2.029702	5.5e-05	SOAR	STIM1 Orai1-activating region
PF16534.5	1	1	2.7e-05	ULD	Ubiquitin-like oligomerisation domain of SATB
PF16540.5	1	0.943925	2.5e-05	MKLP1_Arf_bdg	Arf6-interacting domain of mitotic kinesin-like protein 1
PF16543.5	3	1.325842	3.6e-05	DFRP_C	DRG Family Regulatory Proteins, Tma46
PF16544.5	2	1	2.7e-05	STAR_dimer	Homodimerisation region of STAR domain protein
PF16545.5	1	0.89	2.4e-05	CCM2_C	Cerebral cavernous malformation protein, harmonin-homology
PF16546.5	2	1.373134	3.7e-05	SGTA_dimer	Homodimerisation domain of SGTA
PF16550.5	2	1.133928	3.1e-05	RPN13_C	UCH-binding domain
PF16553.5	2	1.321739	3.6e-05	PUFD	BCORL-PCGF1-binding domain
PF16557.5	1	0.444444	1.2e-05	CUTL	CUT1-like DNA-binding domain of SATB
PF16558.5	1	0.98305	2.7e-05	AZUL	Amino-terminal Zinc-binding domain of ubiquitin ligase E3A
PF16559.5	1	0.969696	2.6e-05	GIT_CC	GIT coiled-coil Rho guanine nucleotide exchange factor
PF16561.5	2	1.705882	4.6e-05	AMPK1_CBM	Glycogen recognition site of AMP-activated protein kinase
PF16562.5	1	0.991666	2.7e-05	HECW_N	N-terminal domain of E3 ubiquitin-protein ligase HECW1 and 2
PF16563.5	2	1.204545	3.3e-05	P66_CC	Coiled-coil and interaction region of P66A and P66B with MBD2
PF16564.5	2	1.183098	3.2e-05	MBDa	p55-binding region of Methyl-CpG-binding domain proteins MBD
PF16565.5	2	1.070921	2.9e-05	MIT_C	Phospholipase D-like domain at C-terminus of MIT
PF16566.5	5	2.17687	5.9e-05	CREPT	Cell-cycle alteration and expression-elevated protein in tumour
PF16573.5	1	1	2.7e-05	CLP1_N	N-terminal beta-sandwich domain of polyadenylation factor
PF16575.5	3	1.973404	5.4e-05	CLP1_P	mRNA cleavage and polyadenylation factor CLP1 P-loop
PF16577.5	1	0.596774	1.6e-05	UBA_5	UBA domain
PF16579.5	2	0.974358	2.6e-05	AdenylateSensor	Adenylate sensor of SNF1-like protein kinase
PF16589.5	10	8.047058	0.000221	BRCT_2	BRCT domain, a BRCA1 C-terminus domain
PF16605.5	1	0.819672	2.2e-05	LSM_int_assoc	LSM-interacting associated unstructured
PF16614.5	1	0.844036	2.3e-05	RhoGEF67_u2	Unstructured region two on RhoGEF 6 and 7
PF16622.5	2	0.655172	1.8e-05	zf-C2H2_11	zinc-finger C2H2-type
PF16641.5	2	2	5.5e-05	CLIP1_ZNF	CLIP1 zinc knuckle
PF16646.5	3	1.533333	4.2e-05	AXIN1_TNKS_BD	Axin-1 tankyrase binding domain
PF16652.5	4	1.820512	5e-05	PH_13	Pleckstrin homology domain
PF16653.5	1	0.996226	2.7e-05	Sacchrp_dh_C	Saccharopine dehydrogenase C-terminal domain
PF16656.5	11	5.531914	0.000152	Pur_ac_phosph_N	Purple acid Phosphatase, N-terminal domain
PF16658.5	1	0.641221	1.7e-05	RF3_C	Class II release factor RF3, C-terminal domain
PF16661.5	5	2.823834	7.7e-05	Lactamase_B_6	Metallo-beta-lactamase superfamily domain
PF16669.5	1	0.982608	2.7e-05	TTC5_OB	Tetratricopeptide repeat protein 5 OB fold domain
PF16672.5	1	1	2.7e-05	LAMTOR5	Ragulator complex protein LAMTOR5
PF16673.5	3	2.296875	6.3e-05	TRAF_BIRC3_bd	TNF receptor-associated factor BIRC3 binding domain
PF16676.5	1	0.904761	2.4e-05	FOXO-TAD	Transactivation domain of FOXO protein family
PF16678.5	2	1.125	3e-05	HOIP-UBA	HOIP UBA domain pair
PF16679.5	1	0.65625	1.8e-05	CDT1_C	DNA replication factor Cdt1 C-terminal domain
PF16680.5	1	0.25	6e-06	Ig_4	T-cell surface glycoprotein CD3 delta chain
PF16681.5	3	0.771084	2.1e-05	Ig_5	Ig-like domain on T-cell surface glycoprotein CD3 epsilon chain
