#Accession	No_orfs	Coverage	Abundance	Name	Description
TIGR02441	2	1.230664	0.000453	TIGR02441	fa_ox_alpha_mit: fatty acid oxidation complex, alpha subunit, mitochondrial
TIGR02442	51	8.995319	0.003311	TIGR02442	Cob-chelat-sub: cobaltochelatase subunit
TIGR02446	1	0.197674	7.2e-05	TIGR02446	FadI: acetyl-CoA C-acyltransferase FadI
TIGR02456	3	0.756957	0.000278	TIGR02456	treS_nterm: trehalose synthase
TIGR02464	2	1.575163	0.000579	TIGR02464	ribofla_fusion: conserved hypothetical protein
TIGR02469	3	1.314516	0.000483	TIGR02469	CbiT: precorrin-6Y C5,15-methyltransferase (decarboxylating), CbiT subunit
TIGR02475	1	0.991228	0.000364	TIGR02475	CobW: cobalamin biosynthesis protein CobW
TIGR02476	1	0.780487	0.000287	TIGR02476	BluB: 5,6-dimethylbenzimidazole synthase
TIGR02478	2	0.47715	0.000175	TIGR02478	6PF1K_euk: 6-phosphofructokinase
TIGR02495	1	0.554404	0.000204	TIGR02495	NrdG2: anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR02506	1	1	0.000368	TIGR02506	NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit
TIGR02512	1	0.898666	0.00033	TIGR02512	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR02521	48	16.935897	0.006235	TIGR02521	type_IV_pilW: type IV pilus biogenesis/stability protein PilW
TIGR02529	1	0.104602	3.8e-05	TIGR02529	EutJ: ethanolamine utilization protein EutJ family protein
TIGR02540	2	1.679738	0.000618	TIGR02540	gpx7: putative glutathione peroxidase Gpx7
TIGR02552	12	4.919117	0.001811	TIGR02552	LcrH_SycD: type III secretion low calcium response chaperone LcrH/SycD
TIGR02571	1	0.907284	0.000334	TIGR02571	ComEB: ComE operon protein 2
TIGR02603	2	0.522388	0.000192	TIGR02603	CxxCH_TIGR02603: putative heme-binding domain
TIGR02605	216	77.596153	0.028568	TIGR02605	CxxC_CxxC_SSSS: putative regulatory protein, FmdB family
TIGR02613	2	0.827956	0.000304	TIGR02613	mob_myst_B: mobile mystery protein B
TIGR02619	28	3.684563	0.001356	TIGR02619	TIGR02619: putative CRISPR-associated protein, APE2256 family
TIGR02620	7	2.731182	0.001005	TIGR02620	cas_VVA1548: putative CRISPR-associated protein, VVA1548 family
TIGR02630	1	1	0.000368	TIGR02630	xylose_isom_A: xylose isomerase
TIGR02636	1	0.886904	0.000326	TIGR02636	galM_Leloir: galactose mutarotase
TIGR02638	4	1.76781	0.00065	TIGR02638	lactal_redase: lactaldehyde reductase
TIGR02639	1	0.297002	0.000109	TIGR02639	ClpA: ATP-dependent Clp protease ATP-binding subunit ClpA
TIGR02640	8	1.778625	0.000654	TIGR02640	gas_vesic_GvpN: gas vesicle protein GvpN
TIGR02644	7	3.954436	0.001455	TIGR02644	Y_phosphoryl: pyrimidine-nucleoside phosphorylase
TIGR02651	5	2.741721	0.001009	TIGR02651	RNase_Z: ribonuclease Z
TIGR02662	7	3.132404	0.001153	TIGR02662	dinitro_DRAG: ADP-ribosyl-[dinitrogen reductase] hydrolase
TIGR02666	8	2.26488	0.000833	TIGR02666	moaA: molybdenum cofactor biosynthesis protein A
TIGR02667	1	0.153374	5.6e-05	TIGR02667	moaB_proteo: molybdenum cofactor biosynthesis protein B
TIGR02692	1	0.497854	0.000183	TIGR02692	tRNA_CCA_actino: CCA tRNA nucleotidyltransferase
TIGR02699	2	0.333333	0.000122	TIGR02699	archaeo_AfpA: archaeoflavoprotein AfpA
TIGR02705	1	0.211538	7.7e-05	TIGR02705	nudix_YtkD: nucleoside triphosphatase YtkD
TIGR02712	2	0.114071	4.1e-05	TIGR02712	urea_carbox: urea carboxylase
TIGR02713	3	0.241563	8.8e-05	TIGR02713	allophanate_hyd: allophanate hydrolase
TIGR02715	10	2.825221	0.00104	TIGR02715	amido_AtzE: amidohydrolase, AtzE family
TIGR02716	3	0.9183	0.000338	TIGR02716	C20_methyl_CrtF: C-20 methyltransferase BchU
TIGR02721	7	2.519531	0.000927	TIGR02721	ycfN_thiK: thiamine kinase
TIGR02727	1	0.434065	0.000159	TIGR02727	MTHFS_bact: 5-formyltetrahydrofolate cyclo-ligase
TIGR02729	5	2.212765	0.000814	TIGR02729	Obg_CgtA: Obg family GTPase CgtA
TIGR02730	2	0.770791	0.000283	TIGR02730	carot_isom: carotene isomerase
TIGR02731	3	0.529801	0.000195	TIGR02731	phytoene_desat: phytoene desaturase
TIGR02734	2	0.396825	0.000146	TIGR02734	crtI_fam: phytoene desaturase
TIGR02749	4	3.192546	0.001175	TIGR02749	prenyl_cyano: solanesyl diphosphate synthase
TIGR02770	2	0.208695	7.6e-05	TIGR02770	nickel_nikD: nickel import ATP-binding protein NikD
TIGR02794	11	3.574585	0.001316	TIGR02794	tolA_full: protein TolA
TIGR02795	2	1.394957	0.000513	TIGR02795	tol_pal_ybgF: tol-pal system protein YbgF
TIGR02800	8	1.26555	0.000465	TIGR02800	propeller_TolB: Tol-Pal system beta propeller repeat protein TolB
TIGR02813	32	2.712238	0.000998	TIGR02813	omega_3_PfaA: polyketide-type polyunsaturated fatty acid synthase PfaA
TIGR02818	2	0.940217	0.000346	TIGR02818	adh_III_F_hyde: S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
TIGR02820	13	2.467032	0.000908	TIGR02820	formald_GSH: S-(hydroxymethyl)glutathione synthase
TIGR02821	1	0.992727	0.000365	TIGR02821	fghA_ester_D: S-formylglutathione hydrolase
TIGR02824	11	6	0.002209	TIGR02824	quinone_pig3: putative NAD(P)H quinone oxidoreductase, PIG3 family
TIGR02825	1	0.651376	0.000239	TIGR02825	B4_12hDH: leukotriene B4 12-hydroxydehydrogenase/15-oxo-prostaglandin 13-reductase
TIGR02842	1	0.377777	0.000139	TIGR02842	CyoC: cytochrome o ubiquinol oxidase, subunit III
TIGR02857	1	0.077504	2.8e-05	TIGR02857	CydD: thiol reductant ABC exporter, CydD subunit
TIGR02860	1	0.171641	6.3e-05	TIGR02860	spore_IV_B: stage IV sporulation protein B
TIGR02862	6	1.253012	0.000461	TIGR02862	spore_BofA: pro-sigmaK processing inhibitor BofA
TIGR02868	1	0.067924	2.5e-05	TIGR02868	CydC: thiol reductant ABC exporter, CydC subunit
TIGR02872	4	1.049853	0.000386	TIGR02872	spore_ytvI: sporulation integral membrane protein YtvI
TIGR02881	1	0.180076	6.6e-05	TIGR02881	spore_V_K: stage V sporulation protein K
TIGR02889	3	0.445977	0.000164	TIGR02889	spore_YpeB: germination protein YpeB
TIGR02911	2	0.81226	0.000299	TIGR02911	sulfite_red_B: sulfite reductase, subunit B
TIGR02917	92	12.730812	0.004687	TIGR02917	PEP_TPR_lipo: putative PEP-CTERM system TPR-repeat lipoprotein
TIGR02923	1	0.933908	0.000343	TIGR02923	AhaC: ATP synthase A1, C subunit
TIGR02928	11	4.338797	0.001597	TIGR02928	TIGR02928: orc1/cdc6 family replication initiation protein
TIGR02933	1	0.3125	0.000115	TIGR02933	nifM_nitrog: nitrogen fixation protein NifM
TIGR02934	9	2.558823	0.000942	TIGR02934	nifT_nitrog: probable nitrogen fixation protein FixT
TIGR02936	1	0.175824	6.4e-05	TIGR02936	fdxN_nitrog: ferredoxin III, nif-specific
TIGR02946	2	0.821192	0.000302	TIGR02946	acyl_WS_DGAT: acyltransferase, WS/DGAT/MGAT
TIGR02961	1	0.132716	4.8e-05	TIGR02961	allantoicase: allantoicase
TIGR02962	2	1.725663	0.000635	TIGR02962	hdxy_isourate: hydroxyisourate hydrolase
TIGR02965	1	0.089709	3.3e-05	TIGR02965	xanthine_xdhB: xanthine dehydrogenase, molybdopterin binding subunit
TIGR02967	2	0.820448	0.000302	TIGR02967	guan_deamin: guanine deaminase
TIGR02969	31	6.964661	0.002564	TIGR02969	mam_aldehyde_ox: aldehyde oxidase
TIGR02970	1	0.966666	0.000355	TIGR02970	succ_dehyd_cytB: succinate dehydrogenase, cytochrome b556 subunit
TIGR02981	2	1.366336	0.000503	TIGR02981	phageshock_pspE: phage shock operon rhodanese PspE
TIGR02991	1	0.498422	0.000183	TIGR02991	ectoine_eutB: ectoine utilization protein EutB
TIGR02995	2	0.410909	0.000151	TIGR02995	ectoine_ehuB: ectoine/hydroxyectoine ABC transporter solute-binding protein EhuB
TIGR03000	14	4.28	0.001575	TIGR03000	plancto_dom_1: Planctomycetes uncharacterized domain TIGR03000
TIGR03006	1	0.371323	0.000136	TIGR03006	pepcterm_polyde: polysaccharide deacetylase family protein, PEP-CTERM locus subfamily
TIGR03026	1	0.508474	0.000187	TIGR03026	NDP-sugDHase: nucleotide sugar dehydrogenase
TIGR03033	9	7.215686	0.002656	TIGR03033	phage_rel_nuc: putative phage-type endonuclease
TIGR03038	21	4.121212	0.001517	TIGR03038	PS_II_psbM: photosystem II reaction center protein PsbM
TIGR03042	7	0.725352	0.000267	TIGR03042	PS_II_psbQ_bact: photosystem II protein PsbQ
TIGR03056	2	0.528776	0.000194	TIGR03056	bchO_mg_che_rel: putative magnesium chelatase accessory protein
TIGR03057	67	46.285714	0.017041	TIGR03057	xxxLxxG_by_4: X-X-X-Leu-X-X-Gly heptad repeats
TIGR03065	7	3.65625	0.001346	TIGR03065	srtB_sig_QVPTGV: sortase B signal domain, QVPTGV class
TIGR03069	1	0.307392	0.000113	TIGR03069	PS_II_S4: photosystem II S4 domain protein
TIGR03072	2	1.29	0.000474	TIGR03072	release_prfH: putative peptide chain release factor H
TIGR03081	1	0.410852	0.000151	TIGR03081	metmalonyl_epim: methylmalonyl-CoA epimerase
TIGR03088	1	0.320855	0.000118	TIGR03088	stp2: sugar transferase, PEP-CTERM/EpsH1 system associated
TIGR03098	13	3.800773	0.001399	TIGR03098	ligase_PEP_1: acyl-CoA ligase (AMP-forming), exosortase A-associated
TIGR03101	1	0.353383	0.00013	TIGR03101	hydr2_PEP: exosortase A system-associated hydrolase 2
TIGR03105	2	0.77931	0.000286	TIGR03105	gln_synth_III: glutamine synthetase, type III
TIGR03131	3	0.319865	0.000117	TIGR03131	malonate_mdcH: malonate decarboxylase, epsilon subunit
TIGR03137	4	3.524064	0.001297	TIGR03137	AhpC: peroxiredoxin
TIGR03140	1	0.097087	3.5e-05	TIGR03140	AhpF: alkyl hydroperoxide reductase subunit F
TIGR03142	2	1.076271	0.000396	TIGR03142	cytochro_ccmI: cytochrome c-type biogenesis protein CcmI
TIGR03150	6	1.749385	0.000644	TIGR03150	fabF: beta-ketoacyl-acyl-carrier-protein synthase II
TIGR03156	3	0.99715	0.000367	TIGR03156	GTP_HflX: GTP-binding protein HflX
TIGR03158	1	0.131652	4.8e-05	TIGR03158	cas3_cyano: CRISPR-associated helicase Cas3, subtype CYANO
TIGR03162	6	2.585227	0.000951	TIGR03162	ribazole_cobC: alpha-ribazole phosphatase
TIGR03164	2	1.477707	0.000544	TIGR03164	UHCUDC: OHCU decarboxylase
TIGR03168	2	0.262295	9.6e-05	TIGR03168	1-PFK: hexose kinase, 1-phosphofructokinase family
TIGR03169	10	4.986301	0.001835	TIGR03169	Nterm_to_SelD: pyridine nucleotide-disulfide oxidoreductase family protein
TIGR03173	8	3.427518	0.001261	TIGR03173	pbuX: xanthine permease
TIGR03175	2	1.736389	0.000639	TIGR03175	AllD: ureidoglycolate dehydrogenase
TIGR03178	3	0.56916	0.000209	TIGR03178	allantoinase: allantoinase
TIGR03181	1	0.782991	0.000288	TIGR03181	PDH_E1_alph_x: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03182	1	0.99365	0.000365	TIGR03182	PDH_E1_alph_y: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03185	1	0.227692	8.3e-05	TIGR03185	DNA_S_dndD: DNA sulfur modification protein DndD
TIGR03204	1	0.073417	2.7e-05	TIGR03204	pimC_large: pimeloyl-CoA dehydrogenase, large subunit
TIGR03205	4	1.064695	0.000391	TIGR03205	pimA: dicarboxylate--CoA ligase PimA
TIGR03206	1	0.196	7.2e-05	TIGR03206	benzo_BadH: 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase
TIGR03207	14	7.935483	0.002921	TIGR03207	cyc_hxne_CoA_dh: cyclohexanecarboxyl-CoA dehydrogenase
TIGR03208	3	0.962825	0.000354	TIGR03208	cyc_hxne_CoA_lg: cyclohexanecarboxylate-CoA ligase
TIGR03210	1	0.105468	3.8e-05	TIGR03210	badI: 2-ketocyclohexanecarboxyl-CoA hydrolase
TIGR03222	1	0.078467	2.8e-05	TIGR03222	benzo_boxC: benzoyl-CoA-dihydrodiol lyase
TIGR03230	2	1.223981	0.00045	TIGR03230	lipo_lipase: lipoprotein lipase
TIGR03240	1	0.243801	8.9e-05	TIGR03240	arg_catab_astD: succinylglutamate-semialdehyde dehydrogenase
TIGR03242	4	0.460815	0.000169	TIGR03242	arg_catab_astE: succinylglutamate desuccinylase
TIGR03253	2	0.829326	0.000305	TIGR03253	oxalate_frc: formyl-CoA transferase
TIGR03258	1	0.423398	0.000155	TIGR03258	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT
TIGR03263	7	5.116666	0.001883	TIGR03263	guanyl_kin: guanylate kinase
TIGR03269	1	0.328301	0.00012	TIGR03269	met_CoM_red_A2: methyl coenzyme M reductase system, component A2
TIGR03284	1	0.996621	0.000366	TIGR03284	thym_sym: thymidylate synthase
TIGR03297	1	0.969444	0.000356	TIGR03297	Ppyr-DeCO2ase: phosphonopyruvate decarboxylase
TIGR03300	8	1.169761	0.00043	TIGR03300	assembly_YfgL: outer membrane assembly lipoprotein YfgL
TIGR03301	1	0.991549	0.000365	TIGR03301	PhnW-AepZ: 2-aminoethylphosphonate aminotransferase
TIGR03303	1	0.566801	0.000208	TIGR03303	OM_YaeT: outer membrane protein assembly complex, YaeT protein
TIGR03315	4	0.141304	5.2e-05	TIGR03315	Se_ygfK: putative selenate reductase, YgfK subunit
TIGR03317	1	0.970149	0.000357	TIGR03317	ygfZ_signature: folate-binding protein YgfZ
TIGR03331	5	0.602316	0.000221	TIGR03331	SAM_DCase_Eco: S-adenosylmethionine decarboxylase proenzyme
TIGR03333	1	0.060747	2.2e-05	TIGR03333	salvage_mtnX: 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
TIGR03345	1	0.089201	3.2e-05	TIGR03345	VI_ClpV1: type VI secretion ATPase, ClpV1 family
TIGR03346	1	0.342321	0.000126	TIGR03346	chaperone_ClpB: ATP-dependent chaperone protein ClpB
TIGR03351	2	1.140909	0.00042	TIGR03351	PhnX-like: phosphonatase-like hydrolase
TIGR03354	6	1.05	0.000386	TIGR03354	VI_FHA: type VI secretion system FHA domain protein
TIGR03366	1	0.888888	0.000327	TIGR03366	HpnZ_proposed: putative phosphonate catabolism associated alcohol dehydrogenase
TIGR03369	2	0.419254	0.000154	TIGR03369	cellulose_bcsE: cellulose biosynthesis protein BcsE
TIGR03371	1	0.512195	0.000188	TIGR03371	cellulose_yhjQ: cellulose synthase operon protein YhjQ
TIGR03375	4	0.386494	0.000142	TIGR03375	type_I_sec_LssB: type I secretion system ATPase
TIGR03376	1	0.362573	0.000133	TIGR03376	glycerol3P_DH: glycerol-3-phosphate dehydrogenase (NAD(+))
TIGR03377	2	1.137735	0.000418	TIGR03377	glycerol3P_GlpA: glycerol-3-phosphate dehydrogenase, anaerobic, A subunit
TIGR03381	3	2.609318	0.00096	TIGR03381	agmatine_aguB: N-carbamoylputrescine amidase
TIGR03383	1	0.992932	0.000365	TIGR03383	urate_oxi: urate oxidase
TIGR03385	2	0.658314	0.000242	TIGR03385	CoA_CoA_reduc: CoA-disulfide reductase
TIGR03388	13	4.50369	0.001658	TIGR03388	ascorbase: L-ascorbate oxidase
TIGR03389	1	0.03525	1.2e-05	TIGR03389	laccase: laccase
TIGR03390	3	0.641263	0.000236	TIGR03390	ascorbOXfungal: L-ascorbate oxidase
TIGR03395	2	0.930069	0.000342	TIGR03395	sphingomy: sphingomyelin phosphodiesterase
TIGR03399	1	0.996932	0.000367	TIGR03399	RNA_3prim_cycl: RNA 3'-phosphate cyclase
TIGR03400	1	0.8	0.000294	TIGR03400	18S_RNA_Rcl1p: 18S rRNA biogenesis protein RCL1
TIGR03402	4	0.525065	0.000193	TIGR03402	FeS_nifS: cysteine desulfurase NifS
TIGR03405	1	0.349295	0.000128	TIGR03405	Phn_Fe-ADH: phosphonate metabolism-associated iron-containing alcohol dehydrogenase
TIGR03413	7	4.69758	0.001729	TIGR03413	GSH_gloB: hydroxyacylglutathione hydrolase
TIGR03415	1	0.044502	1.6e-05	TIGR03415	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein
TIGR03417	30	5.744	0.002114	TIGR03417	chol_sulfatase: choline-sulfatase
TIGR03440	1	0.637931	0.000234	TIGR03440	egtB_TIGR03440: ergothioneine biosynthesis protein EgtB
TIGR03443	4	0.82446	0.000303	TIGR03443	alpha_am_amid: L-aminoadipate-semialdehyde dehydrogenase
TIGR03449	1	0.55665	0.000204	TIGR03449	mycothiol_MshA: D-inositol-3-phosphate glycosyltransferase
TIGR03450	1	0.464788	0.000171	TIGR03450	mycothiol_INO1: inositol 1-phosphate synthase
TIGR03452	1	0.216814	7.9e-05	TIGR03452	mycothione_red: mycothione reductase
TIGR03463	1	0.072555	2.6e-05	TIGR03463	osq_cycl: 2,3-oxidosqualene cyclase
TIGR03466	3	1.577981	0.00058	TIGR03466	HpnA: hopanoid-associated sugar epimerase
TIGR03467	10	1.197674	0.00044	TIGR03467	HpnE: squalene-associated FAD-dependent desaturase
TIGR03472	2	1.89008	0.000695	TIGR03472	HpnI: hopanoid biosynthesis associated glycosyl transferase protein HpnI
TIGR03473	1	0.809187	0.000297	TIGR03473	HpnK: hopanoid biosynthesis associated protein HpnK
TIGR03480	1	0.061484	2.2e-05	TIGR03480	HpnN: hopanoid biosynthesis associated RND transporter like protein HpnN
TIGR03499	1	0.132867	4.8e-05	TIGR03499	FlhF: flagellar biosynthesis protein FlhF
TIGR03508	3	2.046511	0.000753	TIGR03508	decahem_SO: decaheme c-type cytochrome, DmsE family
TIGR03516	5	1.58757	0.000584	TIGR03516	ppisom_GldI: peptidyl-prolyl isomerase, gliding motility-associated
TIGR03520	1	0.688725	0.000253	TIGR03520	GldE: gliding motility-associated protein GldE
TIGR03529	1	0.834782	0.000307	TIGR03529	GldK_short: gliding motility-associated lipoprotein GldK
TIGR03531	3	0.869369	0.00032	TIGR03531	selenium_SpcS: O-phosphoseryl-tRNA(Sec) selenium transferase
TIGR03534	5	2.03162	0.000747	TIGR03534	RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific
TIGR03540	1	0.770234	0.000283	TIGR03540	DapC_direct: LL-diaminopimelate aminotransferase
TIGR03543	2	0.786516	0.000289	TIGR03543	divI1A_rptt_fam: DivIVA domain repeat protein
TIGR03547	85	16.6763	0.006139	TIGR03547	muta_rot_YjhT: mutatrotase, YjhT family
TIGR03548	46	13.972136	0.005144	TIGR03548	mutarot_permut: cyclically-permuted mutarotase family protein
TIGR03570	23	8.252475	0.003038	TIGR03570	NeuD_NnaD: sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family
TIGR03574	3	2.044176	0.000752	TIGR03574	selen_PSTK: L-seryl-tRNA(Sec) kinase
TIGR03575	1	0.920588	0.000338	TIGR03575	selen_PSTK_euk: L-seryl-tRNA(Sec) kinase
TIGR03591	38	2.999999	0.001104	TIGR03591	polynuc_phos: polyribonucleotide nucleotidyltransferase
TIGR03592	2	1.968586	0.000724	TIGR03592	yidC_oxa1_cterm: membrane protein insertase, YidC/Oxa1 family
TIGR03594	5	0.902777	0.000332	TIGR03594	GTPase_EngA: ribosome-associated GTPase EngA
TIGR03596	10	4.721014	0.001738	TIGR03596	GTPase_YlqF: ribosome biogenesis GTP-binding protein YlqF
TIGR03597	3	0.795013	0.000292	TIGR03597	GTPase_YqeH: ribosome biogenesis GTPase YqeH
TIGR03598	11	4.48387	0.00165	TIGR03598	GTPase_YsxC: ribosome biogenesis GTP-binding protein YsxC
TIGR03604	1	0.090185	3.3e-05	TIGR03604	TOMM_cyclo_SagD: thiazole/oxazole-forming peptide maturase, SagD family component
TIGR03606	1	0.55066	0.000202	TIGR03606	non_repeat_PQQ: dehydrogenase, PQQ-dependent, s-GDH family
TIGR03611	1	0.139534	5.1e-05	TIGR03611	RutD: pyrimidine utilization protein D
TIGR03614	2	0.473451	0.000174	TIGR03614	RutB: pyrimidine utilization protein B
TIGR03625	1	0.995049	0.000366	TIGR03625	L3_bact: 50S ribosomal protein L3
TIGR03626	1	0.867069	0.000319	TIGR03626	L3_arch: archaeal ribosomal protein L3
TIGR03627	3	2.16923	0.000798	TIGR03627	arch_S9P: archaeal ribosomal protein S9P
TIGR03628	1	0.675213	0.000248	TIGR03628	arch_S11P: archaeal ribosomal protein S11P
TIGR03629	1	0.993055	0.000365	TIGR03629	arch_S13P: archaeal ribosomal protein S13P
TIGR03630	1	0.862745	0.000317	TIGR03630	arch_S17P: archaeal ribosomal protein S17P
TIGR03633	7	6.095652	0.002244	TIGR03633	arc_protsome_A: proteasome endopeptidase complex, archaeal, alpha subunit
TIGR03634	7	6.94054	0.002555	TIGR03634	arc_protsome_B: proteasome endopeptidase complex, archaeal, beta subunit
TIGR03636	1	1	0.000368	TIGR03636	L23_arch: archaeal ribosomal protein L23
TIGR03648	3	0.265082	9.7e-05	TIGR03648	Na_symport_lg: probable sodium:solute symporter, VC_2705 subfamily
TIGR03653	1	0.994117	0.000366	TIGR03653	arch_L6P: archaeal ribosomal protein L6P
TIGR03655	3	1.636363	0.000602	TIGR03655	anti_R_Lar: restriction alleviation protein, Lar family
TIGR03665	6	2.537572	0.000934	TIGR03665	arCOG04150: arCOG04150 universal archaeal KH domain protein
TIGR03670	2	1.193656	0.000439	TIGR03670	rpoB_arch: DNA-directed RNA polymerase subunit B
TIGR03672	1	0.980079	0.00036	TIGR03672	rpl4p_arch: 50S ribosomal protein L4P
TIGR03673	2	1.42748	0.000525	TIGR03673	rpl14p_arch: 50S ribosomal protein L14P
TIGR03674	3	1.668639	0.000614	TIGR03674	fen_arch: flap structure-specific endonuclease
TIGR03675	6	2.434231	0.000896	TIGR03675	arCOG00543: arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
TIGR03676	1	1	0.000368	TIGR03676	aRF1/eRF1: peptide chain release factor 1, archaeal and eukaryotic forms
TIGR03677	5	3.760683	0.001384	TIGR03677	rpl7ae: 50S ribosomal protein L7Ae
TIGR03679	1	0.293577	0.000108	TIGR03679	arCOG00187: arCOG00187 universal archaeal metal-binding-domain/4Fe-4S-binding-domain containing ABC transporter, ATP-binding protein
TIGR03680	3	1.085995	0.000399	TIGR03680	eif2g_arch: translation initiation factor 2, gamma subunit
TIGR03683	1	0.415742	0.000153	TIGR03683	A-tRNA_syn_arch: alanine--tRNA ligase
TIGR03684	4	1.474025	0.000542	TIGR03684	arCOG00985: arCOG04150 universal archaeal PUA-domain protein
TIGR03685	5	3.723809	0.001371	TIGR03685	L12P_arch: 50S ribosomal protein L12P
TIGR03689	4	0.583984	0.000215	TIGR03689	pup_AAA: proteasome ATPase
TIGR03695	6	1.571428	0.000578	TIGR03695	menH_SHCHC: 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
TIGR03696	1	0.657894	0.000242	TIGR03696	Rhs_assc_core: RHS repeat-associated core domain
TIGR03703	3	1.061326	0.00039	TIGR03703	plsB: glycerol-3-phosphate O-acyltransferase
TIGR03710	1	0.105169	3.8e-05	TIGR03710	OAFO_sf: 2-oxoacid:acceptor oxidoreductase, alpha subunit
TIGR03719	4	1.327898	0.000488	TIGR03719	ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
TIGR03722	2	0.904024	0.000332	TIGR03722	arch_KAE1: universal archaeal protein Kae1
TIGR03724	25	7.743718	0.002851	TIGR03724	arch_bud32: Kae1-associated kinase Bud32
TIGR03729	1	0.983263	0.000362	TIGR03729	acc_ester: putative phosphoesterase
TIGR03736	10	1.755102	0.000646	TIGR03736	PRTRC_ThiF: PRTRC system ThiF family protein
TIGR03748	6	1.390476	0.000511	TIGR03748	conj_PilL: integrating conjugative element protein PilL, PFGI-1 class
TIGR03788	21	4.427662	0.00163	TIGR03788	marine_srt_targ: marine proteobacterial sortase target protein
TIGR03789	2	0.390946	0.000143	TIGR03789	pdsO: proteobacterial sortase system peptidoglycan-associated protein
TIGR03796	1	0.554929	0.000204	TIGR03796	NHLM_micro_ABC1: NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
TIGR03797	1	0.034985	1.2e-05	TIGR03797	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR03799	11	6.775862	0.002494	TIGR03799	NOD_PanD_pyr: putative pyridoxal-dependent aspartate 1-decarboxylase
TIGR03800	2	0.646739	0.000238	TIGR03800	PLP_synth_Pdx2: pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
TIGR03803	12	4.588235	0.001689	TIGR03803	Gloeo_Verruco: gloeo_Verruco repeat
TIGR03804	7	6.15909	0.002267	TIGR03804	para_beta_helix: parallel beta-helix repeat
TIGR03810	1	0.002136	0	TIGR03810	arg_ornith_anti: arginine-ornithine antiporter
TIGR03812	3	1.349333	0.000496	TIGR03812	tyr_de_CO2_Arch: tyrosine decarboxylase MnfA
TIGR03814	1	0.97	0.000357	TIGR03814	Gln_ase: glutaminase A
TIGR03817	6	1.122641	0.000413	TIGR03817	DECH_helic: helicase/secretion neighborhood putative DEAH-box helicase
TIGR03835	10	0.772675	0.000284	TIGR03835	termin_org_DnaJ: terminal organelle assembly protein TopJ
TIGR03840	2	1.967136	0.000724	TIGR03840	TMPT_Se_Te: thiopurine S-methyltransferase, Se/Te detoxification family
TIGR03864	2	0.34322	0.000126	TIGR03864	PQQ_ABC_ATP: ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR03866	20	5.680645	0.002091	TIGR03866	PQQ_ABC_repeats: PQQ-dependent catabolism-associated beta-propeller protein
TIGR03873	5	1.03125	0.000379	TIGR03873	F420-0_ABC_ATP: proposed F420-0 ABC transporter, ATP-binding protein
TIGR03889	12	3.756756	0.001383	TIGR03889	nitrile_acc: nitrile hydratase accessory protein
TIGR03895	1	0.10726	3.9e-05	TIGR03895	protease_PatA: cyanobactin maturation protease, PatA/PatG family
TIGR03896	14	3.236593	0.001191	TIGR03896	cyc_nuc_ocin: bacteriocin-type transport-associated protein
TIGR03897	5	0.727467	0.000267	TIGR03897	lanti_2_LanM: type 2 lantibiotic biosynthesis protein LanM
TIGR03902	1	0.162337	5.9e-05	TIGR03902	rhom_GG_sort: rhombosortase
TIGR03903	209	25.356748	0.009335	TIGR03903	TOMM_kin_cyc: TOMM system kinase/cyclase fusion protein
TIGR03921	9	3.946175	0.001452	TIGR03921	T7SS_mycosin: type VII secretion-associated serine protease mycosin
TIGR03922	1	0.078994	2.9e-05	TIGR03922	T7SS_EccA: type VII secretion AAA-ATPase EccA
TIGR03935	1	0.093264	3.4e-05	TIGR03935	fragilysin: fragilysin
TIGR03937	6	0.729729	0.000268	TIGR03937	PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase
TIGR03939	2	0.34125	0.000125	TIGR03939	PGA_TPR_OMP: poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA
TIGR03948	1	0.957303	0.000352	TIGR03948	butyr_acet_CoA: butyryl-CoA:acetate CoA-transferase
TIGR03953	1	0.99468	0.000366	TIGR03953	rplD_bact: 50S ribosomal protein L4
TIGR03965	30	6.389721	0.002352	TIGR03965	mycofact_glyco: mycofactocin system glycosyltransferase
