#Accession	No_orfs	Coverage	Abundance	Name	Description
TIGR02170	1	0.672985	0.000217	TIGR02170	thyX: thymidylate synthase, flavin-dependent
TIGR02173	4	0.863905	0.000279	TIGR02173	cyt_kin_arch: putative cytidylate kinase
TIGR02174	3	2.418918	0.000782	TIGR02174	CXXU_selWTH: selT/selW/selH selenoprotein domain
TIGR02176	1	0.997429	0.000322	TIGR02176	pyruv_ox_red: pyruvate:ferredoxin (flavodoxin) oxidoreductase
TIGR02180	8	7.380952	0.002386	TIGR02180	GRX_euk: glutaredoxin
TIGR02181	2	1.487499	0.00048	TIGR02181	GRX_bact: glutaredoxin 3
TIGR02183	1	0.197674	6.3e-05	TIGR02183	GRXA: glutaredoxin, GrxA family
TIGR02185	2	0.75	0.000242	TIGR02185	Trep_Strep: conserved hypothetical integral membrane protein TIGR02185
TIGR02188	10	5.596184	0.001809	TIGR02188	Ac_CoA_lig_AcsA: acetate--CoA ligase
TIGR02191	30	10.502283	0.003395	TIGR02191	RNaseIII: ribonuclease III
TIGR02192	9	6.229629	0.002013	TIGR02192	HtrL_YibB: protein YibB
TIGR02196	1	0.972972	0.000314	TIGR02196	GlrX_YruB: glutaredoxin-like protein, YruB-family
TIGR02197	1	0.99367	0.000321	TIGR02197	heptose_epim: ADP-glyceromanno-heptose 6-epimerase
TIGR02199	24	19.340277	0.006252	TIGR02199	rfaE_dom_II: bifunctional protein RfaE, domain II
TIGR02203	6	2.230769	0.000721	TIGR02203	MsbA_lipidA: lipid A export permease/ATP-binding protein MsbA
TIGR02204	2	0.298611	9.6e-05	TIGR02204	MsbA_rel: ABC transporter, permease/ATP-binding protein
TIGR02211	3	1.271493	0.000411	TIGR02211	LolD_lipo_ex: lipoprotein releasing system, ATP-binding protein
TIGR02227	2	0.716049	0.000231	TIGR02227	sigpep_I_bact: signal peptidase I
TIGR02228	1	0.879746	0.000284	TIGR02228	sigpep_I_arch: signal peptidase I
TIGR02231	3	1.087786	0.000351	TIGR02231	TIGR02231: conserved hypothetical protein
TIGR02236	4	1.742765	0.000563	TIGR02236	recomb_radA: DNA repair and recombination protein RadA
TIGR02238	3	0.99363	0.000321	TIGR02238	recomb_DMC1: meiotic recombinase Dmc1
TIGR02239	3	1.746835	0.000564	TIGR02239	recomb_RAD51: DNA repair protein RAD51
TIGR02240	1	0.90942	0.000294	TIGR02240	PHA_depoly_arom: poly(3-hydroxyalkanoate) depolymerase
TIGR02244	6	3.693877	0.001194	TIGR02244	HAD-IG-Ncltidse: HAD superfamily (subfamily IG) hydrolase, 5'-nucleotidase
TIGR02245	1	1	0.000323	TIGR02245	HAD_IIID1: HAD hydrolase, family IIID
TIGR02247	1	0.981042	0.000317	TIGR02247	HAD-1A3-hyp: epoxide hydrolase N-terminal domain-like phosphatase
TIGR02250	3	1.102564	0.000356	TIGR02250	FCP1_euk: FCP1-like phosphatase, phosphatase domain
TIGR02251	7	3.565476	0.001152	TIGR02251	HIF-SF_euk: dullard-like phosphatase domain
TIGR02252	1	1	0.000323	TIGR02252	DREG-2: HAD hydrolase, REG-2-like, family IA
TIGR02258	2	1.305555	0.000422	TIGR02258	2_5_ligase: 2'-5' RNA ligase
TIGR02262	9	4.131889	0.001335	TIGR02262	benz_CoA_lig: benzoate-CoA ligase family
TIGR02275	1	0.131178	4.2e-05	TIGR02275	DHB_AMP_lig: (2,3-dihydroxybenzoyl)adenylate synthase
TIGR02278	1	0.153614	4.9e-05	TIGR02278	PaaN-DH: phenylacetic acid degradation protein paaN
TIGR02279	4	1.091451	0.000352	TIGR02279	PaaC-3OHAcCoADH: 3-hydroxyacyl-CoA dehydrogenase PaaC
TIGR02280	12	6.046875	0.001954	TIGR02280	PaaB1: phenylacetate degradation probable enoyl-CoA hydratase PaaB
TIGR02281	1	0.776859	0.000251	TIGR02281	clan_AA_DTGA: clan AA aspartic protease, TIGR02281 family
TIGR02286	1	0.885964	0.000286	TIGR02286	PaaD: phenylacetic acid degradation protein PaaD
TIGR02289	1	0.191256	6.1e-05	TIGR02289	M3_not_pepF: oligoendopeptidase, M3 family
TIGR02294	1	0.760479	0.000245	TIGR02294	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein
TIGR02296	1	0.974025	0.000314	TIGR02296	HpaC: 4-hydroxyphenylacetate 3-monooxygenase, reductase component
TIGR02299	2	0.258196	8.3e-05	TIGR02299	HpaE: 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
TIGR02303	3	1.506122	0.000486	TIGR02303	HpaG-C-term: 4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase, C-terminal subunit
TIGR02311	2	0.41767	0.000135	TIGR02311	HpaI: 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
TIGR02315	3	0.555555	0.000179	TIGR02315	ABC_phnC: phosphonate ABC transporter, ATP-binding protein
TIGR02316	5	0.348726	0.000112	TIGR02316	propion_prpE: propionate--CoA ligase
TIGR02323	1	0.133891	4.3e-05	TIGR02323	CP_lyasePhnK: phosphonate C-P lyase system protein PhnK
TIGR02324	2	0.504464	0.000163	TIGR02324	CP_lyasePhnL: phosphonate C-P lyase system protein PhnL
TIGR02335	3	0.446078	0.000144	TIGR02335	hydr_PhnA: phosphonoacetate hydrolase
TIGR02338	3	2.6	0.00084	TIGR02338	gimC_beta: prefoldin, beta subunit
TIGR02339	2	0.813819	0.000263	TIGR02339	thermosome_arch: thermosome, various subunits, archaeal
TIGR02340	1	0.994402	0.000321	TIGR02340	chap_CCT_alpha: T-complex protein 1, alpha subunit
TIGR02341	1	1	0.000323	TIGR02341	chap_CCT_beta: T-complex protein 1, beta subunit
TIGR02342	1	0.924564	0.000298	TIGR02342	chap_CCT_delta: T-complex protein 1, delta subunit
TIGR02343	1	0.99624	0.000322	TIGR02343	chap_CCT_epsi: T-complex protein 1, epsilon subunit
TIGR02344	2	1.45057	0.000468	TIGR02344	chap_CCT_gamma: T-complex protein 1, gamma subunit
TIGR02345	1	0.996175	0.000322	TIGR02345	chap_CCT_eta: T-complex protein 1, eta subunit
TIGR02346	3	1.841807	0.000595	TIGR02346	chap_CCT_theta: T-complex protein 1, theta subunit
TIGR02347	1	1	0.000323	TIGR02347	chap_CCT_zeta: T-complex protein 1, zeta subunit
TIGR02348	3	1.920152	0.00062	TIGR02348	GroEL: chaperonin GroL
TIGR02349	55	12.675141	0.004097	TIGR02349	DnaJ_bact: chaperone protein DnaJ
TIGR02350	20	11.895973	0.003845	TIGR02350	prok_dnaK: chaperone protein DnaK
TIGR02352	13	4.347578	0.001405	TIGR02352	thiamin_ThiO: glycine oxidase ThiO
TIGR02354	1	0.135	4.3e-05	TIGR02354	thiF_fam2: thiamine biosynthesis protein ThiF
TIGR02355	2	0.8875	0.000286	TIGR02355	moeB: molybdopterin synthase sulfurylase MoeB
TIGR02356	1	0.748768	0.000242	TIGR02356	adenyl_thiF: thiazole biosynthesis adenylyltransferase ThiF
TIGR02361	1	0.998284	0.000322	TIGR02361	dak_ATP: dihydroxyacetone kinase
TIGR02371	1	0.950769	0.000307	TIGR02371	ala_DH_arch: alanine dehydrogenase
TIGR02372	3	0.274611	8.8e-05	TIGR02372	4_coum_CoA_lig: 4-coumarate--CoA ligase
TIGR02374	1	0.061712	1.9e-05	TIGR02374	nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit
TIGR02378	2	1.942857	0.000628	TIGR02378	nirD_assim_sml: nitrite reductase [NAD(P)H], small subunit
TIGR02381	12	7.632352	0.002467	TIGR02381	cspD: cold shock domain protein CspD
TIGR02386	6	0.389712	0.000125	TIGR02386	rpoC_TIGR: DNA-directed RNA polymerase, beta' subunit
TIGR02389	5	1.683923	0.000544	TIGR02389	RNA_pol_rpoA2: DNA-directed RNA polymerase, subunit A''
TIGR02390	7	2.958477	0.000956	TIGR02390	RNA_pol_rpoA1: DNA-directed RNA polymerase subunit A'
TIGR02395	1	0.730414	0.000236	TIGR02395	rpoN_sigma: RNA polymerase sigma-54 factor
TIGR02396	1	0.5	0.000161	TIGR02396	diverge_rpsU: rpsU-divergently transcribed protein
TIGR02397	9	4.177464	0.00135	TIGR02397	dnaX_nterm: DNA polymerase III, subunit gamma and tau
TIGR02403	10	2.045955	0.000661	TIGR02403	trehalose_treC: alpha,alpha-phosphotrehalase
TIGR02406	2	0.796178	0.000257	TIGR02406	ectoine_EctA: diaminobutyrate acetyltransferase
TIGR02408	5	2.480144	0.000801	TIGR02408	ectoine_ThpD: ectoine hydroxylase
TIGR02409	3	0.453551	0.000146	TIGR02409	carnitine_bodg: gamma-butyrobetaine hydroxylase
TIGR02410	1	0.914364	0.000295	TIGR02410	carnitine_TMLD: trimethyllysine dioxygenase
TIGR02411	7	2.19	0.000707	TIGR02411	leuko_A4_hydro: leukotriene A-4 hydrolase/aminopeptidase
TIGR02412	27	4.973557	0.001607	TIGR02412	pepN_strep_liv: aminopeptidase N
TIGR02414	1	0.067972	2.1e-05	TIGR02414	pepN_proteo: aminopeptidase N
TIGR02415	1	0.77559	0.00025	TIGR02415	23BDH: acetoin reductases
TIGR02418	1	0.122448	3.9e-05	TIGR02418	acolac_catab: acetolactate synthase, catabolic
TIGR02421	3	0.429347	0.000138	TIGR02421	QEGLA: conserved hypothetical protein
TIGR02422	4	0.745454	0.00024	TIGR02422	protocat_beta: protocatechuate 3,4-dioxygenase, beta subunit
TIGR02427	12	5.123505	0.001656	TIGR02427	protocat_pcaD: 3-oxoadipate enol-lactonase
TIGR02428	1	0.594202	0.000192	TIGR02428	pcaJ_scoB_fam: 3-oxoacid CoA-transferase, B subunit
TIGR02429	2	1.036036	0.000334	TIGR02429	pcaI_scoA_fam: 3-oxoacid CoA-transferase, A subunit
TIGR02432	2	0.492063	0.000159	TIGR02432	lysidine_TilS_N: tRNA(Ile)-lysidine synthetase
TIGR02437	3	0.731092	0.000236	TIGR02437	FadB: fatty oxidation complex, alpha subunit FadB
TIGR02440	1	0.037195	1.2e-05	TIGR02440	FadJ: fatty oxidation complex, alpha subunit FadJ
TIGR02441	4	0.858887	0.000277	TIGR02441	fa_ox_alpha_mit: fatty acid oxidation complex, alpha subunit, mitochondrial
TIGR02442	78	13.780031	0.004454	TIGR02442	Cob-chelat-sub: cobaltochelatase subunit
TIGR02456	7	1.419294	0.000458	TIGR02456	treS_nterm: trehalose synthase
TIGR02464	42	24.93464	0.008061	TIGR02464	ribofla_fusion: conserved hypothetical protein
TIGR02469	1	0.23387	7.5e-05	TIGR02469	CbiT: precorrin-6Y C5,15-methyltransferase (decarboxylating), CbiT subunit
TIGR02475	1	0.128654	4.1e-05	TIGR02475	CobW: cobalamin biosynthesis protein CobW
TIGR02476	1	0.907317	0.000293	TIGR02476	BluB: 5,6-dimethylbenzimidazole synthase
TIGR02478	3	0.971774	0.000314	TIGR02478	6PF1K_euk: 6-phosphofructokinase
TIGR02506	3	1.717532	0.000555	TIGR02506	NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit
TIGR02512	1	0.893333	0.000288	TIGR02512	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR02521	66	18.51282	0.005984	TIGR02521	type_IV_pilW: type IV pilus biogenesis/stability protein PilW
TIGR02534	2	0.244565	7.9e-05	TIGR02534	mucon_cyclo: muconate and chloromuconate cycloisomerases
TIGR02540	10	4.90196	0.001584	TIGR02540	gpx7: putative glutathione peroxidase Gpx7
TIGR02543	37	29.022727	0.009382	TIGR02543	List_Bact_rpt: repeat, TIGR02543 family
TIGR02548	2	0.572327	0.000185	TIGR02548	casB_cse2: CRISPR type I-E/ECOLI-associated protein CasB/Cse2
TIGR02552	23	9.029411	0.002919	TIGR02552	LcrH_SycD: type III secretion low calcium response chaperone LcrH/SycD
TIGR02571	2	1.834437	0.000593	TIGR02571	ComEB: ComE operon protein 2
TIGR02603	2	0.402985	0.00013	TIGR02603	CxxCH_TIGR02603: putative heme-binding domain
TIGR02613	1	0.736559	0.000238	TIGR02613	mob_myst_B: mobile mystery protein B
TIGR02622	1	0.144886	4.6e-05	TIGR02622	CDP_4_6_dhtase: CDP-glucose 4,6-dehydratase
TIGR02630	3	0.682758	0.00022	TIGR02630	xylose_isom_A: xylose isomerase
TIGR02632	3	0.140532	4.5e-05	TIGR02632	RhaD_aldol-ADH: rhamnulose-1-phosphate aldolase/alcohol dehydrogenase
TIGR02633	2	1.35	0.000436	TIGR02633	xylG: D-xylose ABC transporter, ATP-binding protein
TIGR02634	1	0.864238	0.000279	TIGR02634	xylF: D-xylose ABC transporter, D-xylose-binding protein
TIGR02636	2	0.776785	0.000251	TIGR02636	galM_Leloir: galactose mutarotase
TIGR02638	2	0.968337	0.000313	TIGR02638	lactal_redase: lactaldehyde reductase
TIGR02639	9	0.912806	0.000295	TIGR02639	ClpA: ATP-dependent Clp protease ATP-binding subunit ClpA
TIGR02640	18	5.545801	0.001792	TIGR02640	gas_vesic_GvpN: gas vesicle protein GvpN
TIGR02644	9	3.045563	0.000984	TIGR02644	Y_phosphoryl: pyrimidine-nucleoside phosphorylase
TIGR02651	6	1.692052	0.000547	TIGR02651	RNase_Z: ribonuclease Z
TIGR02662	5	2.421602	0.000782	TIGR02662	dinitro_DRAG: ADP-ribosyl-[dinitrogen reductase] hydrolase
TIGR02666	2	0.791666	0.000255	TIGR02666	moaA: molybdenum cofactor biosynthesis protein A
TIGR02673	2	0.322429	0.000104	TIGR02673	FtsE: cell division ATP-binding protein FtsE
TIGR02685	2	1.146067	0.00037	TIGR02685	pter_reduc_Leis: pteridine reductase
TIGR02691	1	0.581395	0.000187	TIGR02691	arsC_pI258_fam: arsenate reductase (thioredoxin)
TIGR02696	2	0.183333	5.9e-05	TIGR02696	pppGpp_PNP: guanosine pentaphosphate synthetase I/polyribonucleotide nucleotidyltransferase
TIGR02705	1	0.211538	6.8e-05	TIGR02705	nudix_YtkD: nucleoside triphosphatase YtkD
TIGR02708	3	1.915531	0.000619	TIGR02708	L_lactate_ox: L-lactate oxidase
TIGR02712	4	0.546211	0.000176	TIGR02712	urea_carbox: urea carboxylase
TIGR02715	4	1.345132	0.000434	TIGR02715	amido_AtzE: amidohydrolase, AtzE family
TIGR02716	6	2.369281	0.000765	TIGR02716	C20_methyl_CrtF: C-20 methyltransferase BchU
TIGR02721	1	0.699218	0.000226	TIGR02721	ycfN_thiK: thiamine kinase
TIGR02727	2	1.456043	0.00047	TIGR02727	MTHFS_bact: 5-formyltetrahydrofolate cyclo-ligase
TIGR02729	5	2.252279	0.000728	TIGR02729	Obg_CgtA: Obg family GTPase CgtA
TIGR02730	2	1.208924	0.00039	TIGR02730	carot_isom: carotene isomerase
TIGR02731	1	0.094922	3e-05	TIGR02731	phytoene_desat: phytoene desaturase
TIGR02733	1	0.02439	7e-06	TIGR02733	desat_CrtD: C-3',4' desaturase CrtD
TIGR02734	1	0.940476	0.000304	TIGR02734	crtI_fam: phytoene desaturase
TIGR02748	1	0.498432	0.000161	TIGR02748	GerC3_HepT: heptaprenyl diphosphate synthase component II
TIGR02749	3	1.885093	0.000609	TIGR02749	prenyl_cyano: solanesyl diphosphate synthase
TIGR02769	1	0.147169	4.7e-05	TIGR02769	nickel_nikE: nickel import ATP-binding protein NikE
TIGR02770	10	6.356521	0.002054	TIGR02770	nickel_nikD: nickel import ATP-binding protein NikD
TIGR02772	1	0.7722	0.000249	TIGR02772	Ku_bact: Ku protein
TIGR02788	1	0.305194	9.8e-05	TIGR02788	VirB11: P-type DNA transfer ATPase VirB11
TIGR02789	3	1.025477	0.000331	TIGR02789	nickel_nikB: nickel ABC transporter, permease subunit NikB
TIGR02790	3	0.531007	0.000171	TIGR02790	nickel_nikC: nickel ABC transporter, permease subunit NikC
TIGR02795	1	0.302521	9.7e-05	TIGR02795	tol_pal_ybgF: tol-pal system protein YbgF
TIGR02813	16	1.691324	0.000546	TIGR02813	omega_3_PfaA: polyketide-type polyunsaturated fatty acid synthase PfaA
TIGR02818	2	1.149456	0.000371	TIGR02818	adh_III_F_hyde: S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
TIGR02819	1	0.141057	4.5e-05	TIGR02819	fdhA_non_GSH: formaldehyde dehydrogenase, glutathione-independent
TIGR02821	1	0.98909	0.000319	TIGR02821	fghA_ester_D: S-formylglutathione hydrolase
TIGR02824	17	7.793846	0.002519	TIGR02824	quinone_pig3: putative NAD(P)H quinone oxidoreductase, PIG3 family
TIGR02825	2	1.78899	0.000578	TIGR02825	B4_12hDH: leukotriene B4 12-hydroxydehydrogenase/15-oxo-prostaglandin 13-reductase
TIGR02831	1	0.455	0.000147	TIGR02831	spo_II_M: stage II sporulation protein M
TIGR02857	2	0.189035	6.1e-05	TIGR02857	CydD: thiol reductant ABC exporter, CydD subunit
TIGR02868	2	0.922641	0.000298	TIGR02868	CydC: thiol reductant ABC exporter, CydC subunit
TIGR02903	3	0.26504	8.5e-05	TIGR02903	spore_lon_C: ATP-dependent protease, Lon family
TIGR02907	1	0.119186	3.8e-05	TIGR02907	spore_VI_D: stage VI sporulation protein D
TIGR02911	1	0.111111	3.5e-05	TIGR02911	sulfite_red_B: sulfite reductase, subunit B
TIGR02917	115	15.959955	0.005159	TIGR02917	PEP_TPR_lipo: putative PEP-CTERM system TPR-repeat lipoprotein
TIGR02923	1	0.42816	0.000138	TIGR02923	AhaC: ATP synthase A1, C subunit
TIGR02928	14	4.434426	0.001433	TIGR02928	TIGR02928: orc1/cdc6 family replication initiation protein
TIGR02933	2	0.582031	0.000188	TIGR02933	nifM_nitrog: nitrogen fixation protein NifM
TIGR02938	1	0.157894	5.1e-05	TIGR02938	nifL_nitrog: nitrogen fixation negative regulator NifL
TIGR02946	4	1.624724	0.000525	TIGR02946	acyl_WS_DGAT: acyltransferase, WS/DGAT/MGAT
TIGR02953	2	1.358974	0.000439	TIGR02953	penta_MxKDx: pentapeptide MXKDX repeat protein
TIGR02956	1	0.160289	5.1e-05	TIGR02956	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR02961	2	0.790123	0.000255	TIGR02961	allantoicase: allantoicase
TIGR02962	1	0.99115	0.00032	TIGR02962	hdxy_isourate: hydroxyisourate hydrolase
TIGR02963	3	0.713675	0.00023	TIGR02963	xanthine_xdhA: xanthine dehydrogenase, small subunit
TIGR02965	1	0.212401	6.8e-05	TIGR02965	xanthine_xdhB: xanthine dehydrogenase, molybdopterin binding subunit
TIGR02967	4	2.177057	0.000703	TIGR02967	guan_deamin: guanine deaminase
TIGR02969	19	3.321052	0.001073	TIGR02969	mam_aldehyde_ox: aldehyde oxidase
TIGR02970	1	0.9	0.00029	TIGR02970	succ_dehyd_cytB: succinate dehydrogenase, cytochrome b556 subunit
TIGR02982	1	0.072727	2.3e-05	TIGR02982	heterocyst_DevA: ABC exporter ATP-binding subunit, DevA family
TIGR03000	10	3.146666	0.001017	TIGR03000	plancto_dom_1: Planctomycetes uncharacterized domain TIGR03000
TIGR03003	1	0.85849	0.000277	TIGR03003	ectoine_ehuD: ectoine/hydroxyectoine ABC transporter, permease protein EhuD
TIGR03005	2	1.980158	0.00064	TIGR03005	ectoine_ehuA: ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA
TIGR03006	2	0.474264	0.000153	TIGR03006	pepcterm_polyde: polysaccharide deacetylase family protein, PEP-CTERM locus subfamily
TIGR03026	1	0.995157	0.000321	TIGR03026	NDP-sugDHase: nucleotide sugar dehydrogenase
TIGR03031	1	0.996259	0.000322	TIGR03031	cas_csx12: CRISPR-associated protein Cas9/Csx12, subtype II-B/NMENI
TIGR03033	13	7.078431	0.002288	TIGR03033	phage_rel_nuc: putative phage-type endonuclease
TIGR03035	2	0.665048	0.000215	TIGR03035	trp_arylform: arylformamidase
TIGR03036	3	0.674242	0.000217	TIGR03036	trp_2_3_diox: tryptophan 2,3-dioxygenase
TIGR03037	2	1.597484	0.000516	TIGR03037	anthran_nbaC: 3-hydroxyanthranilate 3,4-dioxygenase
TIGR03056	6	1.428057	0.000461	TIGR03056	bchO_mg_che_rel: putative magnesium chelatase accessory protein
TIGR03072	1	0.245	7.9e-05	TIGR03072	release_prfH: putative peptide chain release factor H
TIGR03073	2	0.853932	0.000276	TIGR03073	release_rtcB: release factor H-coupled RctB family protein
TIGR03081	1	1	0.000323	TIGR03081	metmalonyl_epim: methylmalonyl-CoA epimerase
TIGR03088	1	0.438502	0.000141	TIGR03088	stp2: sugar transferase, PEP-CTERM/EpsH1 system associated
TIGR03098	5	2.526112	0.000816	TIGR03098	ligase_PEP_1: acyl-CoA ligase (AMP-forming), exosortase A-associated
TIGR03100	1	0.368613	0.000119	TIGR03100	hydr1_PEP: exosortase A system-associated hydrolase 1
TIGR03101	1	0.142857	4.6e-05	TIGR03101	hydr2_PEP: exosortase A system-associated hydrolase 2
TIGR03102	1	0.417391	0.000134	TIGR03102	halo_cynanin: halocyanin domain
TIGR03105	4	2.682758	0.000867	TIGR03105	gln_synth_III: glutamine synthetase, type III
TIGR03108	1	0.036624	1.1e-05	TIGR03108	eps_aminotran_1: exosortase A system-associated amidotransferase 1
TIGR03137	5	4.016042	0.001298	TIGR03137	AhpC: peroxiredoxin
TIGR03139	3	1.27826	0.000413	TIGR03139	QueF-II: 7-cyano-7-deazaguanine reductase
TIGR03150	3	2.425061	0.000783	TIGR03150	fabF: beta-ketoacyl-acyl-carrier-protein synthase II
TIGR03156	2	0.908831	0.000293	TIGR03156	GTP_HflX: GTP-binding protein HflX
TIGR03158	2	0.288515	9.3e-05	TIGR03158	cas3_cyano: CRISPR-associated helicase Cas3, subtype CYANO
TIGR03162	14	5.232954	0.001691	TIGR03162	ribazole_cobC: alpha-ribazole phosphatase
TIGR03164	2	1.87898	0.000607	TIGR03164	UHCUDC: OHCU decarboxylase
TIGR03168	2	0.285245	9.2e-05	TIGR03168	1-PFK: hexose kinase, 1-phosphofructokinase family
TIGR03169	3	0.432876	0.000139	TIGR03169	Nterm_to_SelD: pyridine nucleotide-disulfide oxidoreductase family protein
TIGR03173	18	4.570024	0.001477	TIGR03173	pbuX: xanthine permease
TIGR03175	1	0.91404	0.000295	TIGR03175	AllD: ureidoglycolate dehydrogenase
TIGR03178	1	0.993197	0.000321	TIGR03178	allantoinase: allantoinase
TIGR03181	1	0.991202	0.00032	TIGR03181	PDH_E1_alph_x: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03182	2	1.990476	0.000643	TIGR03182	PDH_E1_alph_y: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03197	1	0.512499	0.000165	TIGR03197	MnmC_Cterm: tRNA U-34 5-methylaminomethyl-2-thiouridine biosynthesis protein MnmC, C-terminal domain
TIGR03204	2	0.430379	0.000139	TIGR03204	pimC_large: pimeloyl-CoA dehydrogenase, large subunit
TIGR03205	14	5.637707	0.001822	TIGR03205	pimA: dicarboxylate--CoA ligase PimA
TIGR03206	1	0.044	1.4e-05	TIGR03206	benzo_BadH: 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase
TIGR03207	16	8.962365	0.002897	TIGR03207	cyc_hxne_CoA_dh: cyclohexanecarboxyl-CoA dehydrogenase
TIGR03208	14	6.260223	0.002023	TIGR03208	cyc_hxne_CoA_lg: cyclohexanecarboxylate-CoA ligase
TIGR03216	2	1.08316	0.00035	TIGR03216	OH_muco_semi_DH: 2-hydroxymuconic semialdehyde dehydrogenase
TIGR03217	8	0.967065	0.000312	TIGR03217	4OH_2_O_val_ald: 4-hydroxy-2-oxovalerate aldolase
TIGR03226	1	0.209003	6.7e-05	TIGR03226	PhnU: 2-aminoethylphosphonate ABC transporter, permease protein
TIGR03230	4	1.309954	0.000423	TIGR03230	lipo_lipase: lipoprotein lipase
TIGR03246	1	0.062972	2e-05	TIGR03246	arg_catab_astC: succinylornithine transaminase family
TIGR03253	4	1.257211	0.000406	TIGR03253	oxalate_frc: formyl-CoA transferase
TIGR03254	2	0.942238	0.000304	TIGR03254	oxalate_oxc: oxalyl-CoA decarboxylase
TIGR03262	1	0.357142	0.000115	TIGR03262	PhnU2: putative 2-aminoethylphosphonate ABC transporter, permease protein
TIGR03263	11	7.255555	0.002345	TIGR03263	guanyl_kin: guanylate kinase
TIGR03265	5	3.543909	0.001145	TIGR03265	PhnT2: putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein
TIGR03284	1	0.996621	0.000322	TIGR03284	thym_sym: thymidylate synthase
TIGR03300	8	1.485411	0.00048	TIGR03300	assembly_YfgL: outer membrane assembly lipoprotein YfgL
TIGR03301	1	0.994366	0.000321	TIGR03301	PhnW-AepZ: 2-aminoethylphosphonate aminotransferase
TIGR03303	2	0.473684	0.000153	TIGR03303	OM_YaeT: outer membrane protein assembly complex, YaeT protein
TIGR03315	1	0.024703	7e-06	TIGR03315	Se_ygfK: putative selenate reductase, YgfK subunit
TIGR03317	1	0.955223	0.000308	TIGR03317	ygfZ_signature: folate-binding protein YgfZ
TIGR03319	1	0.120622	3.8e-05	TIGR03319	RNase_Y: ribonuclease Y
TIGR03325	1	0.049429	1.5e-05	TIGR03325	BphB_TodD: cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase
TIGR03327	1	0.078	2.5e-05	TIGR03327	AMP_phos: AMP phosphorylase
TIGR03343	2	0.687943	0.000222	TIGR03343	biphenyl_bphD: 2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
TIGR03346	3	1.164126	0.000376	TIGR03346	chaperone_ClpB: ATP-dependent chaperone protein ClpB
TIGR03351	2	1.477272	0.000477	TIGR03351	PhnX-like: phosphonatase-like hydrolase
TIGR03354	5	1.130952	0.000365	TIGR03354	VI_FHA: type VI secretion system FHA domain protein
TIGR03356	4	2.763466	0.000893	TIGR03356	BGL: beta-galactosidase
TIGR03365	14	1.869747	0.000604	TIGR03365	Bsubt_queE: 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR03366	2	0.980952	0.000317	TIGR03366	HpnZ_proposed: putative phosphonate catabolism associated alcohol dehydrogenase
TIGR03375	2	0.176724	5.7e-05	TIGR03375	type_I_sec_LssB: type I secretion system ATPase
TIGR03376	1	0.973684	0.000314	TIGR03376	glycerol3P_DH: glycerol-3-phosphate dehydrogenase (NAD(+))
TIGR03377	3	0.581132	0.000187	TIGR03377	glycerol3P_GlpA: glycerol-3-phosphate dehydrogenase, anaerobic, A subunit
TIGR03381	5	4.222222	0.001364	TIGR03381	agmatine_aguB: N-carbamoylputrescine amidase
TIGR03383	1	0.837455	0.00027	TIGR03383	urate_oxi: urate oxidase
TIGR03385	7	1.539863	0.000497	TIGR03385	CoA_CoA_reduc: CoA-disulfide reductase
TIGR03388	7	2.079335	0.000672	TIGR03388	ascorbase: L-ascorbate oxidase
TIGR03389	5	0.719851	0.000232	TIGR03389	laccase: laccase
TIGR03392	1	0.052763	1.7e-05	TIGR03392	FeS_syn_CsdA: cysteine desulfurase, catalytic subunit CsdA
TIGR03399	1	0.861963	0.000278	TIGR03399	RNA_3prim_cycl: RNA 3'-phosphate cyclase
TIGR03400	3	0.763888	0.000246	TIGR03400	18S_RNA_Rcl1p: 18S rRNA biogenesis protein RCL1
TIGR03402	2	0.857519	0.000277	TIGR03402	FeS_nifS: cysteine desulfurase NifS
TIGR03406	1	0.413793	0.000133	TIGR03406	FeS_long_SufT: probable FeS assembly SUF system protein SufT
TIGR03407	1	0.900277	0.000291	TIGR03407	urea_ABC_UrtA: urea ABC transporter, urea binding protein
TIGR03409	3	0.872852	0.000282	TIGR03409	urea_trans_UrtB: urea ABC transporter, permease protein UrtB
TIGR03410	2	0.260869	8.4e-05	TIGR03410	urea_trans_UrtE: urea ABC transporter, ATP-binding protein UrtE
TIGR03411	2	1.049586	0.000339	TIGR03411	urea_trans_UrtD: urea ABC transporter, ATP-binding protein UrtD
