#Accession	No_orfs	Coverage	Abundance	Name	Description
PF14783.6	1	0.166666	4e-06	BBS2_Mid	Ciliary BBSome complex subunit 2, middle region
PF14784.6	1	1	2.7e-05	ECSIT_C	C-terminal domain of the ECSIT protein
PF14787.6	1	0.222222	6e-06	zf-CCHC_5	GAG-polyprotein viral zinc-finger
PF14788.6	2	1.44	3.9e-05	EF-hand_10	EF hand
PF14789.6	12	6.463414	0.000175	THDPS_M	Tetrahydrodipicolinate N-succinyltransferase middle
PF14791.6	1	1	2.7e-05	DNA_pol_B_thumb	DNA polymerase beta thumb
PF14792.6	1	0.991228	2.6e-05	DNA_pol_B_palm	DNA polymerase beta palm
PF14795.6	16	5.303571	0.000143	Leucyl-specific	Leucine-tRNA synthetase-specific domain
PF14796.6	1	0.412162	1.1e-05	AP3B1_C	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
PF14798.6	1	0.905138	2.4e-05	Ca_hom_mod	Calcium homeostasis modulator
PF14799.6	1	0.970873	2.6e-05	FAM195	FAM195 family
PF14800.6	4	1.255972	3.4e-05	DUF4481	Domain of unknown function (DUF4481)
PF14801.6	2	1.078431	2.9e-05	GCD14_N	tRNA methyltransferase complex GCD14 subunit N-term
PF14806.6	2	1.3125	3.5e-05	Coatomer_b_Cpla	Coatomer beta subunit appendage platform
PF14811.6	1	0.992647	2.6e-05	TPD	Protein of unknown function TPD sequence-motif
PF14813.6	1	0.956521	2.5e-05	NADH_B2	NADH dehydrogenase 1 beta subcomplex subunit 2
PF14815.6	1	0.836363	2.2e-05	NUDIX_4	NUDIX domain
PF14816.6	2	0.798927	2.1e-05	FAM178	Family of unknown function, FAM178
PF14817.6	2	0.685185	1.8e-05	HAUS5	HAUS augmin-like complex subunit 5
PF14821.6	2	1.202531	3.2e-05	Thr_synth_N	Threonine synthase N terminus
PF14822.6	1	0.995918	2.6e-05	Vasohibin	Vasohibin
PF14825.6	4	1.584905	4.2e-05	DUF4483	Domain of unknown function (DUF4483)
PF14826.6	2	1.024844	2.7e-05	FACT-Spt16_Nlob	FACT complex subunit SPT16 N-terminal lobe domain
PF14828.6	3	1.195121	3.2e-05	Amnionless	Amnionless
PF14833.6	2	1.868852	5e-05	NAD_binding_11	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
PF14835.6	3	1.230769	3.3e-05	zf-RING_6	zf-RING of BARD1-type protein
PF14836.6	4	2.738636	7.4e-05	Ubiquitin_3	Ubiquitin-like domain
PF14837.6	1	0.985714	2.6e-05	INTS5_N	Integrator complex subunit 5 N-terminus
PF14838.6	1	1	2.7e-05	INTS5_C	Integrator complex subunit 5 C-terminus
PF14839.6	1	0.959677	2.6e-05	DOR	DOR family
PF14842.6	8	3.471153	9.4e-05	FliG_N	FliG N-terminal domain
PF14843.6	4	2.863636	7.7e-05	GF_recep_IV	Growth factor receptor domain IV
PF14844.6	4	3.24	8.7e-05	PH_BEACH	PH domain associated with Beige/BEACH
PF14845.6	2	1.9927	5.4e-05	Glycohydro_20b2	beta-acetyl hexosaminidase like
PF14846.6	4	1.928571	5.2e-05	DUF4485	Domain of unknown function (DUF4485)
PF14851.6	1	0.434482	1.1e-05	FAM176	FAM176 family
PF14852.6	1	0.939393	2.5e-05	Fis1_TPR_N	Fis1 N-terminal tetratricopeptide repeat
PF14853.6	2	1.679245	4.5e-05	Fis1_TPR_C	Fis1 C-terminal tetratricopeptide repeat
PF14854.6	3	1	2.7e-05	LURAP	Leucine rich adaptor protein
PF14857.6	2	1.338785	3.6e-05	TMEM151	TMEM151 family
PF14858.6	3	0.791896	2.1e-05	DUF4486	Domain of unknown function (DUF4486)
PF14868.6	3	1.003623	2.7e-05	DUF4487	Domain of unknown function (DUF4487)
PF14874.6	5	3.205882	8.6e-05	PapD-like	Flagellar-associated PapD-like
PF14875.6	2	0.592356	1.6e-05	PIP49_N	N-term cysteine-rich ER, FAM69
PF14880.6	1	0.898305	2.4e-05	COX14	Cytochrome oxidase c assembly
PF14881.6	1	0.961325	2.6e-05	Tubulin_3	Tubulin domain
PF14886.6	3	1.697247	4.6e-05	FAM183	FAM183A and FAM183B related
PF14892.6	2	0.893203	2.4e-05	DUF4490	Domain of unknown function (DUF4490)
PF14893.6	8	2.563636	6.9e-05	PNMA	PNMA
PF14895.6	1	0.771676	2e-05	PPPI_inhib	Protein phosphatase 1 inhibitor
PF14901.6	2	1.182795	3.2e-05	Jiv90	Cleavage inducing molecular chaperone
PF14904.6	1	0.526881	1.4e-05	FAM86	Family of unknown function
PF14906.6	1	0.216981	5e-06	DUF4495	Domain of unknown function (DUF4495)
PF14908.6	1	0.968085	2.6e-05	HU-CCDC81_euk_1	CCDC81 eukaryotic HU domain 1
PF14909.6	1	0.956834	2.5e-05	SPATA6	Spermatogenesis-assoc protein 6
PF14910.6	1	0.13418	3e-06	MMS22L_N	S-phase genomic integrity recombination mediator, N-terminal
PF14911.6	3	0.492063	1.3e-05	MMS22L_C	S-phase genomic integrity recombination mediator, C-terminal
PF14912.6	11	8.655172	0.000234	THEG	Testicular haploid expressed repeat
PF14913.6	1	0.994736	2.6e-05	DPCD	DPCD protein family
PF14915.6	5	1.377049	3.7e-05	CCDC144C	CCDC144C protein coiled-coil region
PF14916.6	3	1.929824	5.2e-05	CCDC92	Coiled-coil domain of unknown function
PF14917.6	3	1.483606	4e-05	CCDC74_C	Coiled coil protein 74, C terminal
PF14918.6	1	0.484251	1.3e-05	MTBP_N	MDM2-binding
PF14919.6	1	0.967741	2.6e-05	MTBP_mid	MDM2-binding
PF14921.6	1	0.6	1.6e-05	APCDDC	Adenomatosis polyposis coli down-regulated 1
PF14922.6	2	1.972789	5.3e-05	FWWh	Protein of unknown function
PF14923.6	2	0.997807	2.7e-05	CCDC142	Coiled-coil protein 142
PF14924.6	1	0.962616	2.6e-05	DUF4497	Protein of unknown function (DUF4497)
PF14925.6	2	0.585023	1.5e-05	HPHLAWLY	Domain of unknown function
PF14926.6	1	1	2.7e-05	DUF4498	Domain of unknown function (DUF4498)
PF14927.6	1	0.962406	2.6e-05	Neurensin	Neurensin
PF14929.6	1	0.989159	2.6e-05	TAF1_subA	TAF RNA Polymerase I subunit A
PF14931.6	1	1	2.7e-05	IFT20	Intraflagellar transport complex B, subunit 20
PF14932.6	1	0.965384	2.6e-05	HAUS-augmin3	HAUS augmin-like complex subunit 3
PF14933.6	2	1.636363	4.4e-05	CEP19	CEP19-like protein
PF14934.6	1	0.9	2.4e-05	DUF4499	Domain of unknown function (DUF4499)
PF14935.6	2	1.184873	3.2e-05	TMEM138	Transmembrane protein 138
PF14936.6	1	0.950549	2.5e-05	p53-inducible11	Tumour protein p53-inducible protein 11
PF14937.6	1	0.950617	2.5e-05	DUF4500	Domain of unknown function (DUF4500)
PF14938.6	4	2.797872	7.5e-05	SNAP	Soluble NSF attachment protein, SNAP
PF14939.6	2	1.032558	2.7e-05	DCAF15_WD40	DDB1-and CUL4-substrate receptor 15, WD repeat
PF14940.6	1	0.995762	2.6e-05	TMEM219	Transmembrane 219
PF14941.6	1	1	2.7e-05	OAF	Transcriptional regulator, Out at first
PF14942.6	1	0.99315	2.6e-05	Muted	Organelle biogenesis, Muted-like protein
PF14943.6	1	0.994082	2.6e-05	MRP-S26	Mitochondrial ribosome subunit S26
PF14945.6	5	3.15126	8.5e-05	LLC1	Normal lung function maintenance, Low in Lung Cancer 1 protein
PF14949.6	2	1.228571	3.3e-05	ARF7EP_C	ARF7 effector protein C-terminus
PF14951.6	1	0.989795	2.6e-05	DUF4503	Domain of unknown function (DUF4503)
PF14952.6	1	1	2.7e-05	zf-tcix	Putative treble-clef, zinc-finger, Zn-binding
PF14954.6	1	1	2.7e-05	LIX1	Limb expression 1
PF14955.6	1	0.985185	2.6e-05	MRP-S24	Mitochondrial ribosome subunit S24
PF14956.6	1	0.994382	2.6e-05	DUF4505	Domain of unknown function (DUF4505)
PF14958.6	4	1.737588	4.7e-05	DUF4506	Domain of unknown function (DUF4506)
PF14960.6	1	0.78	2.1e-05	ATP_synth_reg	ATP synthase regulation
PF14961.6	1	0.996899	2.7e-05	BROMI	Broad-minded protein
PF14963.6	2	0.707407	1.9e-05	CAML	Calcium signal-modulating cyclophilin ligand
PF14964.6	1	0.980446	2.6e-05	DUF4507	Domain of unknown function (DUF4507)
PF14968.6	1	0.948275	2.5e-05	CCDC84	Coiled coil protein 84
PF14969.6	1	1	2.7e-05	DUF4508	Domain of unknown function (DUF4508)
PF14970.6	3	1.719576	4.6e-05	DUF4509	Domain of unknown function (DUF4509)
PF14972.6	3	2.857142	7.7e-05	Mito_morph_reg	Mitochondrial morphogenesis regulator
PF14974.6	1	0.990291	2.6e-05	P_C10	Protein C10
PF14976.6	1	0.786206	2.1e-05	FAM72	FAM72 protein
PF14977.6	3	2.693069	7.2e-05	FAM194	FAM194 protein
PF14978.6	1	1	2.7e-05	MRP-63	Mitochondrial ribosome protein 63
PF14988.6	5	2.805825	7.6e-05	DUF4515	Domain of unknown function (DUF4515)
PF14989.6	1	0.631578	1.7e-05	CCDC32	Coiled-coil domain containing 32
PF14994.6	1	0.388278	1e-05	TSGA13	Testis-specific gene 13 protein
PF14995.6	1	0.991869	2.6e-05	TMEM107	Transmembrane protein
PF14996.6	2	1.08387	2.9e-05	RMP	Retinal Maintenance
PF14997.6	2	0.989743	2.6e-05	CECR6_TMEM121	CECR6/TMEM121 family
PF15000.6	1	0.723214	1.9e-05	TUSC2	Tumour suppressor candidate 2
PF15001.6	1	1	2.7e-05	AP-5_subunit_s1	AP-5 complex subunit sigma-1
PF15002.6	1	0.790816	2.1e-05	ERK-JNK_inhib	ERK and JNK pathways, inhibitor
PF15003.6	1	0.712041	1.9e-05	HAUS2	HAUS augmin-like complex subunit 2
PF15006.6	1	0.484076	1.3e-05	DUF4517	Domain of unknown function (DUF4517)
PF15007.6	2	1.062992	2.8e-05	CEP44	Centrosomal spindle body, CEP44
PF15008.6	1	0.992673	2.6e-05	DUF4518	Domain of unknown function (DUF4518)
PF15009.6	2	1.150684	3.1e-05	TMEM173	Transmembrane protein 173
PF15011.6	1	0.981366	2.6e-05	CK2S	Casein Kinase 2 substrate
PF15013.6	1	0.973333	2.6e-05	CCSMST1	CCSMST1 family
PF15016.6	1	0.97826	2.6e-05	DUF4520	Domain of unknown function (DUF4520)
PF15017.6	1	0.957142	2.5e-05	WRNPLPNID	Putative WW-binding domain and destruction box
PF15018.6	1	0.971428	2.6e-05	InaF-motif	TRP-interacting helix
PF15019.6	1	0.697959	1.8e-05	C9orf72-like	C9orf72-like protein family
PF15024.6	2	1.779569	4.8e-05	Glyco_transf_18	Glycosyltransferase family 18
PF15025.6	1	0.684931	1.8e-05	DUF4524	Domain of unknown function (DUF4524)
PF15031.6	1	0.992063	2.6e-05	DUF4528	Domain of unknown function (DUF4528)
PF15032.6	9	0.977611	2.6e-05	DUF4529	Protein of unknown function (DUF4529)
PF15035.6	12	6.590425	0.000178	Rootletin	Ciliary rootlet component, centrosome cohesion
PF15038.6	1	0.976331	2.6e-05	Jiraiya	Jiraiya
PF15043.6	1	0.974522	2.6e-05	CNRIP1	CB1 cannabinoid receptor-interacting protein 1
PF15044.6	1	0.974683	2.6e-05	CLU_N	Mitochondrial function, CLU-N-term
PF15045.6	1	0.8875	2.4e-05	Clathrin_bdg	Clathrin-binding box of Aftiphilin, vesicle trafficking
PF15046.6	1	0.62724	1.7e-05	DUF4532	Protein of unknown function (DUF4532)
PF15052.6	1	0.946564	2.5e-05	TMEM169	TMEM169 protein family
PF15053.6	2	0.708215	1.9e-05	Njmu-R1	Mjmu-R1-like protein family
PF15054.6	1	0.955555	2.5e-05	DUF4535	Domain of unknown function (DUF4535)
PF15057.6	8	5.090909	0.000137	DUF4537	Domain of unknown function (DUF4537)
PF15059.6	2	0.574324	1.5e-05	Speriolin_C	Speriolin C-terminus
PF15061.6	1	0.68421	1.8e-05	DUF4538	Domain of unknown function (DUF4538)
PF15065.6	1	0.886426	2.4e-05	NCU-G1	Lysosomal transcription factor, NCU-G1
PF15067.6	1	1	2.7e-05	FAM124	FAM124 family
PF15068.6	1	0.45631	1.2e-05	FAM101	FAM101 family
PF15070.6	5	1.181672	3.2e-05	GOLGA2L5	Putative golgin subfamily A member 2-like protein 5
PF15071.6	1	0.825242	2.2e-05	TMEM220	Transmembrane family 220, helix
PF15073.6	1	0.96875	2.6e-05	SPATA48	Spermatogenesis-associated protein 48
PF15074.6	4	3.032608	8.2e-05	DUF4541	Domain of unknown function (DUF4541)
PF15075.6	2	1.429629	3.8e-05	DUF4542	Domain of unknown function (DUF4542)
PF15082.6	2	1.288732	3.4e-05	DUF4549	Domain of unknown function (DUF4549)
PF15084.6	1	1	2.7e-05	DUF4550	Domain of unknown function (DUF4550)
PF15086.6	1	0.930555	2.5e-05	UPF0542	Uncharacterised protein family UPF0542
PF15087.6	1	0.995137	2.6e-05	DUF4551	Protein of unknown function (DUF4551)
PF15092.6	1	1	2.7e-05	UPF0728	Uncharacterised protein family UPF0728
PF15093.6	2	0.75	2e-05	DUF4555	Domain of unknown function (DUF4555)
PF15099.6	1	0.412213	1.1e-05	PIRT	Phosphoinositide-interacting protein family
PF15102.6	1	0.746478	2e-05	TMEM154	TMEM154 protein family
PF15104.6	2	1.104651	2.9e-05	DUF4558	Domain of unknown function (DUF4558)
PF15110.6	1	0.868131	2.3e-05	TMEM141	TMEM141 protein family
PF15111.6	1	0.976095	2.6e-05	TMEM101	TMEM101 protein family
PF15112.6	26	14.369774	0.000389	DUF4559	Domain of unknown function (DUF4559)
PF15115.6	2	1.601156	4.3e-05	HDNR	Domain of unknown function with conserved HDNR motif
PF15122.6	2	0.668918	1.8e-05	TMEM206	TMEM206 protein family
PF15123.6	1	0.556521	1.5e-05	DUF4562	Domain of unknown function (DUF4562)
PF15130.6	2	1.402654	3.8e-05	DUF4566	Domain of unknown function (DUF4566)
PF15134.6	1	0.890909	2.4e-05	DUF4570	Domain of unknown function (DUF4570)
PF15136.6	1	0.990099	2.6e-05	UPF0449	Uncharacterised protein family UPF0449
PF15139.6	2	1.65641	4.4e-05	DUF4572	Domain of unknown function (DUF4572)
PF15140.6	30	19.102272	0.000517	DUF4573	Domain of unknown function (DUF4573)
PF15158.6	1	0.98913	2.6e-05	DUF4579	Domain of unknown function (DUF4579)
PF15160.6	2	0.415966	1.1e-05	SASRP1	Spermatogenesis-associated serine-rich protein 1
PF15162.6	1	0.839506	2.2e-05	DUF4580	Domain of unknown function (DUF4580)
PF15163.6	1	1	2.7e-05	Meiosis_expr	Meiosis-expressed
PF15167.6	1	0.761538	2e-05	DUF4581	Domain of unknown function (DUF4581)
PF15168.6	1	0.974683	2.6e-05	TRIQK	Triple QxxK/R motif-containing protein family
PF15169.6	1	0.918478	2.4e-05	DUF4564	Domain of unknown function (DUF4564)
PF15175.6	1	0.972527	2.6e-05	SPATA24	Spermatogenesis-associated protein 24
PF15188.6	1	0.964285	2.6e-05	CCDC-167	Coiled-coil domain-containing protein 167
PF15189.6	1	0.981927	2.6e-05	MEIOC	Meiosis-specific coiled-coil domain-containing protein MEIOC
PF15190.6	1	0.867187	2.3e-05	TMEM251	Transmembrane protein 251
PF15221.6	41	9.444444	0.000255	LEP503	Lens epithelial cell protein LEP503
PF15227.6	6	3.095238	8.3e-05	zf-C3HC4_4	zinc finger of C3HC4-type, RING
PF15228.6	1	0.989898	2.6e-05	DAP	Death-associated protein
PF15233.6	2	1.348684	3.6e-05	SYCE1	Synaptonemal complex central element protein 1
PF15235.6	1	0.586466	1.5e-05	GRIN_C	G protein-regulated inducer of neurite outgrowth C-terminus
PF15236.6	5	1.526315	4.1e-05	CCDC66	Coiled-coil domain-containing protein 66
PF15238.6	1	0.698245	1.8e-05	FAM181	FAM181
PF15239.6	1	0.996699	2.7e-05	DUF4586	Domain of unknown function (DUF4586)
PF15242.6	1	0.648208	1.7e-05	FAM53	Family of FAM53
PF15244.6	1	0.586538	1.5e-05	HSD3	Spermatogenesis-associated protein 7, or HSD3
PF15245.6	2	0.470046	1.2e-05	VGLL4	Transcription cofactor vestigial-like protein 4
PF15251.6	1	1	2.7e-05	DUF4588	Domain of unknown function (DUF4588)
PF15253.6	2	1.237623	3.3e-05	STIL_N	SCL-interrupting locus protein N-terminus
PF15254.6	3	0.759815	2e-05	CCDC14	Coiled-coil domain-containing protein 14
PF15255.6	3	0.618705	1.6e-05	CAP-ZIP_m	WASH complex subunit CAP-Z interacting, central region
PF15256.6	1	0.994974	2.6e-05	SPATIAL	SPATIAL
PF15257.6	2	1.114035	3e-05	DUF4590	Domain of unknown function (DUF4590)
PF15260.6	1	0.992	2.6e-05	FAM219A	Protein family FAM219A
PF15261.6	1	0.871212	2.3e-05	JHY	Jhy protein
PF15264.6	3	1.277777	3.4e-05	TSSC4	Tumour suppressing sub-chromosomal transferable candidate 4
PF15266.6	3	0.796703	2.1e-05	DUF4594	Domain of unknown function (DUF4594)
PF15273.6	3	0.642519	1.7e-05	NHS	NHS-like
PF15275.6	9	3.186046	8.6e-05	PEHE	PEHE domain
PF15277.6	1	1	2.7e-05	Sec3-PIP2_bind	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF15279.6	3	1.61875	4.3e-05	SOBP	Sine oculis-binding protein
PF15280.6	2	1.096916	2.9e-05	BORA_N	Protein aurora borealis N-terminus
PF15284.6	4	1.296875	3.5e-05	PAGK	Phage-encoded virulence factor
PF15285.6	15	5.84	0.000158	BH3	Beclin-1 BH3 domain, Bcl-2-interacting
PF15288.6	2	1.35	3.6e-05	zf-CCHC_6	Zinc knuckle
PF15289.6	2	0.943548	2.5e-05	RFXA_RFXANK_bdg	Regulatory factor X-associated C-terminal binding domain
PF15292.6	5	0.789209	2.1e-05	Treslin_N	Treslin N-terminus
PF15294.6	1	1	2.7e-05	Leu_zip	Leucine zipper
PF15295.6	6	3.595238	9.7e-05	CCDC50_N	Coiled-coil domain-containing protein 50  N-terminus
PF15296.6	1	0.933333	2.5e-05	Codanin-1_C	Codanin-1 C-terminus
PF15297.6	3	0.643678	1.7e-05	CKAP2_C	Cytoskeleton-associated protein 2 C-terminus
PF15299.6	1	0.977064	2.6e-05	ALS2CR8	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8
PF15300.6	1	0.984126	2.6e-05	INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45 C-terminus
PF15301.6	2	0.843678	2.2e-05	SLAIN	SLAIN motif-containing family
PF15305.6	2	0.941176	2.5e-05	IFT43	Intraflagellar transport protein 43
PF15306.6	1	0.974358	2.6e-05	LIN37	LIN37
PF15309.6	5	1.948529	5.2e-05	ALMS_motif	ALMS motif
PF15311.6	1	1	2.7e-05	HYLS1_C	Hydrolethalus syndrome protein 1 C-terminus
PF15313.6	3	1.90845	5.1e-05	HEXIM	Hexamethylene bis-acetamide-inducible protein
PF15319.6	1	0.91129	2.4e-05	RHINO	RAD9, RAD1, HUS1-interacting nuclear orphan protein
PF15320.6	1	0.976744	2.6e-05	RAM	mRNA cap methylation, RNMT-activating mini protein
PF15324.6	5	0.669059	1.8e-05	TALPID3	Hedgehog signalling target
PF15328.6	1	0.303738	8e-06	GCOM2	Putative GRINL1B complex locus protein 2
PF15335.6	5	2.698412	7.3e-05	CAAP1	Caspase activity and apoptosis inhibitor 1
PF15336.6	4	1.75688	4.7e-05	Auts2	Autism susceptibility gene 2 protein
PF15337.6	2	1.071428	2.9e-05	Vasculin	Vascular protein family Vasculin-like 1
PF15341.6	2	0.984732	2.6e-05	SLX9	Ribosome biogenesis protein SLX9
PF15346.6	3	1.589403	4.3e-05	ARGLU	Arginine and glutamate-rich 1
PF15348.6	1	1	2.7e-05	GEMIN8	Gemini of Cajal bodies-associated protein 8
PF15353.6	1	0.990196	2.6e-05	HECA	Headcase protein family homologue
PF15359.6	2	1.153846	3.1e-05	CDV3	Carnitine deficiency-associated protein 3
PF15361.6	2	0.737931	2e-05	RIC3	Resistance to inhibitors of cholinesterase homologue 3
PF15364.6	1	0.985185	2.6e-05	PAXIP1_C	PAXIP1-associated-protein-1 C term PTIP binding protein
PF15365.6	1	0.95	2.5e-05	PNRC	Proline-rich nuclear receptor coactivator motif
PF15369.6	3	0.477064	1.2e-05	KIAA1328	Uncharacterised protein KIAA1328
PF15370.6	1	0.648648	1.7e-05	DUF4598	Domain of unknown function (DUF4598)
PF15372.6	2	0.960937	2.6e-05	DUF4600	Domain of unknown function (DUF4600)
PF15373.6	1	0.737442	1.9e-05	DUF4601	Domain of unknown function (DUF4601)
PF15375.6	2	0.851851	2.3e-05	DUF4602	Domain of unknown function (DUF4602)
PF15376.6	2	0.249036	6e-06	DUF4603	Domain of unknown function (DUF4603)
PF15377.6	1	1	2.7e-05	DUF4604	Domain of unknown function (DUF4604)
PF15378.6	1	0.966101	2.6e-05	DUF4605	Domain of unknown function (DUF4605)
PF15383.6	2	0.852	2.3e-05	TMEM237	Transmembrane protein 237
PF15384.6	1	0.953608	2.5e-05	PAXX	PAXX, PAralog of XRCC4 and XLF, also called C9orf142
PF15388.6	1	0.961661	2.6e-05	FAM117	Protein Family FAM117
PF15390.6	2	0.88064	2.3e-05	WDCP	WD repeat and coiled-coil-containing protein family
PF15391.6	6	2.157608	5.8e-05	DUF4614	Domain of unknown function (DUF4614)
PF15392.6	6	2.272463	6.1e-05	Joubert	Joubert syndrome-associated
PF15393.6	1	0.992857	2.6e-05	DUF4615	Domain of unknown function (DUF4615)
PF15396.6	1	0.990566	2.6e-05	FAM60A	Protein Family FAM60A
PF15397.6	1	0.926356	2.5e-05	DUF4618	Domain of unknown function (DUF4618)
PF15398.6	1	0.564189	1.5e-05	DUF4619	Domain of unknown function (DUF4619)
PF15405.6	1	0.511111	1.3e-05	PH_5	Pleckstrin homology domain
PF15409.6	1	0.94382	2.5e-05	PH_8	Pleckstrin homology domain
PF15410.6	5	3.806722	0.000103	PH_9	Pleckstrin homology domain
PF15412.6	1	0.821428	2.2e-05	Nse4-Nse3_bdg	Binding domain of Nse4/EID3 to Nse3-MAGE
PF15413.6	1	0.171428	4e-06	PH_11	Pleckstrin homology domain
PF15430.6	2	0.954545	2.5e-05	SVWC	Single domain von Willebrand factor type C
PF15433.6	1	0.946372	2.5e-05	MRP-S31	Mitochondrial 28S ribosomal protein S31
PF15450.6	5	0.922787	2.5e-05	CCDC154	Coiled-coil domain-containing protein 154
PF15454.6	1	1	2.7e-05	LAMTOR	Late endosomal/lysosomal adaptor and MAPK and MTOR activator
PF15459.6	1	0.967741	2.6e-05	RRP14	60S ribosome biogenesis protein Rrp14
PF15469.6	3	1.978947	5.3e-05	Sec5	Exocyst complex component Sec5
PF15473.6	1	0.852564	2.3e-05	PCNP	PEST, proteolytic signal-containing nuclear protein family
PF15475.6	3	0.912087	2.4e-05	UPF0444	Transmembrane protein C12orf23, UPF0444
PF15477.6	6	3.066666	8.3e-05	SMAP	Small acidic protein family
PF15479.6	1	0.327586	8e-06	DUF4639	Domain of unknown function (DUF4639)
PF15481.6	2	1.368421	3.7e-05	CPG4	Chondroitin proteoglycan 4
PF15487.6	1	0.810909	2.1e-05	FAM220	FAM220 family
PF15489.6	3	0.304653	8e-06	CTC1	CST, telomere maintenance, complex subunit CTC1
PF15490.6	1	0.991525	2.6e-05	Ten1_2	Telomere-capping, CST complex subunit
PF15492.6	1	0.695035	1.8e-05	Nbas_N	Neuroblastoma-amplified sequence, N terminal
PF15494.6	4	2.948979	7.9e-05	SRCR_2	Scavenger receptor cysteine-rich domain
PF15497.6	2	1.142857	3e-05	SNAPc19	snRNA-activating protein complex subunit 19, SNAPc subunit 19
PF15499.6	1	0.996336	2.7e-05	Peptidase_C98	Ubiquitin-specific peptidase-like, SUMO isopeptidase
PF15501.6	6	1.709618	4.6e-05	MDM1	Nuclear protein MDM1
PF15502.6	1	0.66129	1.7e-05	MPLKIP	M-phase-specific PLK1-interacting protein
PF15503.6	1	0.993055	2.6e-05	PPP1R35_C	Protein phosphatase 1 regulatory subunit 35 C-terminus
PF15508.6	4	1.984126	5.3e-05	NAAA-beta	beta subunit of N-acylethanolamine-hydrolyzing acid amidase
PF15511.6	23	13.212962	0.000358	CENP-T_C	Centromere kinetochore component CENP-T histone fold
PF15519.6	1	1	2.7e-05	RBM39linker	linker between RRM2 and RRM3 domains in RBM39 protein
PF15539.6	3	0.743055	2e-05	CAF1-p150_C2	CAF1 complex subunit p150, region binding to CAF1-p60 at C-term
PF15548.6	13	1.80337	4.8e-05	DUF4655	Domain of unknown function (DUF4655)
PF15554.6	2	1.0025	2.7e-05	FSIP1	FSIP1 family
PF15558.6	1	0.989304	2.6e-05	DUF4659	Domain of unknown function (DUF4659)
PF15612.6	3	2	5.4e-05	WHIM1	WSTF, HB1, Itc1p, MBD9 motif 1
PF15613.6	11	5.050505	0.000136	WSD	Williams-Beuren syndrome DDT (WSD), D-TOX E motif
PF15617.6	1	0.208955	5e-06	C-C_Bond_Lyase	C-C_Bond_Lyase of the TIM-Barrel fold
PF15619.6	5	2.61658	7e-05	Lebercilin	Ciliary protein causing Leber congenital amaurosis disease
PF15625.6	1	1	2.7e-05	CC2D2AN-C2	CC2D2A N-terminal C2 domain
PF15627.6	1	0.981012	2.6e-05	CEP76-C2	CEP76 C2 domain
PF15630.6	1	1	2.7e-05	CENP-S	CENP-S protein
PF15636.6	1	0.987179	2.6e-05	Tox-GHH	GHH signature containing HNH/Endo VII superfamily nuclease toxin
PF15663.5	4	2.463636	6.6e-05	zf-CCCH_3	Zinc-finger containing family
PF15665.5	10	5.810426	0.000157	FAM184	Family with sequence similarity 184, A and B
PF15667.5	2	0.820717	2.2e-05	GDWWSH	Protein of unknown function with motif GDWWSH
PF15669.5	3	1.173267	3.1e-05	CCDC24	Coiled-coil domain-containing protein 24 family
PF15674.5	1	0.904761	2.4e-05	CCDC23	Coiled-coil domain-containing protein 23
PF15678.5	3	1.194174	3.2e-05	SPICE	Centriole duplication and mitotic chromosome congression
PF15679.5	1	1	2.7e-05	DUF4665	Domain of unknown function (DUF4665)
PF15684.5	1	0.868217	2.3e-05	AROS	Active regulator of SIRT1, or 40S ribosomal protein S19-binding 1
PF15691.5	1	0.997613	2.7e-05	PPP1R32	Protein phosphatase 1 regulatory subunit 32
PF15692.5	3	1.621951	4.3e-05	NKAP	NF-kappa-B-activating protein
PF15693.5	2	0.502732	1.3e-05	Med26_C	Mediator complex subunit 26 C-terminal
PF15705.5	2	1.183206	3.2e-05	TMEM132D_N	Mature oligodendrocyte transmembrane protein, TMEM132D, N-term
PF15706.5	1	0.770114	2e-05	TMEM132D_C	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term
PF15709.5	1	0.166666	4e-06	DUF4670	Domain of unknown function (DUF4670)
PF15711.5	3	2.865168	7.7e-05	ILEI	Interleukin-like EMT inducer
PF15717.5	6	1.028662	2.7e-05	PCM1_C	Pericentriolar material 1 C terminus
PF15718.5	4	0.580208	1.5e-05	MNR	Protein moonraker
PF15719.5	1	0.565445	1.5e-05	DUF4674	Domain of unknown function (DUF4674)
PF15724.5	2	0.404761	1e-05	TMEM119	TMEM119 family
PF15733.5	1	0.792	2.1e-05	DUF4682	Domain of unknown function (DUF4682)
PF15734.5	2	0.72807	1.9e-05	MIIP	Migration and invasion-inhibitory
PF15739.5	8	4.207207	0.000114	TSNAXIP1_N	Translin-associated factor X-interacting N-terminus
PF15742.5	4	2.955729	8e-05	DUF4686	Domain of unknown function (DUF4686)
PF15743.5	1	1	2.7e-05	SPATA1_C	Spermatogenesis-associated C-terminus
PF15745.5	2	0.637681	1.7e-05	AP1AR	AP-1 complex-associated regulatory protein
PF15748.5	2	1.152941	3.1e-05	CCSAP	Centriole, cilia and spindle-associated
PF15749.5	2	1.183486	3.2e-05	MRNIP	MRN-interacting protein
