LTR	strand	LTR_type	insertion_time_my	CpGs_count	CpGoe	location	meth_meancallcov	meth_meanfreq	callCpGs_count	meth_cov	meth_depth	meth_binary	recent_insertion	feature_size	genome	insertion_time_qbins_my	flank4kb_meth_meanfreq	flank4kb_meth_cov	flank4kb_meth_depth	flank4kb_callCpGs_count	reps_CpG_density	reps_CpGoe
PE_Scaf9617:268574..273369	+	Gypsy	0.239886	217	0.914593	.	17.7184466	0.02507173689	206	0.23786407766990292	0.10540362857142856	0	0.5	4809	P. echinospica	(0.2, 0.4]	0.019750731674875	0.2347359375	0.0825559875	47.53125	0.0490798	0.9757463333333334
PE_Scaf9617:304508..308889	+	Gypsy	1.527179	278	0.990956	.	17.1627907	0.02724558643	258	0.29844961240310075	0.09129040649350649	0	0.0	4392	P. echinospica	(1.1, 5.0]	0.0437348219003125	0.40441728125	0.10521045	41.15625	0.06666665	0.8743265
PE_Scaf9617:328803..332692	+	Gypsy	0.0	210	0.882087	gene	16.0106383	0.02329528404	188	0.22872340425531915	0.10184914883720932	0	1.0	3898	P. echinospica	(0.0, 0.2]	0.3600700439115625	0.69804646875	0.39674958125	18.65625	0.0263158	0.5302966666666666
PE_Scaf9619:34104..38671	+	Gypsy	0.0	358	1.12656	.	23.90504451	0.0184027	337	0.20178041543026706	0.09120161617647059	0	1.0	4578	P. echinospica	(0.0, 0.2]	0.5274745439559375	0.76760859375	0.581079709375	21.15625	0.0594595	0.8045583333333334
PE_Scaf9620:13425..18015	+	Gypsy	0.487897	341	1.21578	.	37.065625	0.01228910312	320	0.203125	0.060500200000000004	0	0.5	4601	P. echinospica	(0.4, 0.7]	0.0300423999365625	0.4314495625	0.06987780625	32.90625	0.0759494	0.9606833333333333
PE_Scaf9624:17851..21500	-	Gypsy	0.274074	305	1.23352	.	16.46909091	0.011365628	275	0.10909090909090909	0.10418492333333335	0	0.5	3660	P. echinospica	(0.2, 0.4]	0.045674089640625	0.37560803125000003	0.12047536875	32.0	0.0428571	0.8249183333333333
PE_Scaf9628:107935..112338	+	Gypsy	1.08253	277	0.983848	.	11.05769231	0.007517482692	104	0.0673076923076923	0.11168831428571427	0	0.0	4414	P. echinospica	(0.7, 1.1]	0.02637616896403125	0.252778865625	0.105314565625	32.96875	0.0722222	1.6570920000000002
PE_Scaf9646:143448..147876	-	Gypsy	0.83618	273	1.1241	.	51.70769231	0.02122874115	260	0.4269230769230769	0.049724979279279276	0	0.0	4439	P. echinospica	(0.7, 1.1]	0.035093697229375	0.55305034375	0.0611141875	32.34375	0.0467626	0.795945
PE_Scaf9646:543417..548385	-	Gypsy	0.691996	333	1.07349	.	19.46202532	0.01802706044	316	0.20569620253164558	0.0876392476923077	0	0.0	4979	P. echinospica	(0.4, 0.7]	0.32548386264375	0.57074346875	0.374549653125	39.59375	0.06026785	0.8714149999999999
PE_Scaf9652:8595..13071	+	Gypsy	1.365751	245	1.04091	.	16.59030837	0.01223929295	227	0.14977973568281938	0.08171527941176471	0	0.0	4487	P. echinospica	(1.1, 5.0]	0.02724481497353125	0.23580523125	0.11086245	33.71875	0.0494186	1.7069245000000002
PE_Scaf9657:24405..28049	?	LINE	2.009098	72	0.535965	.	36.26086957	0.8985408261	69	1.0	0.8985408260869565	1	0.0	3653	P. echinospica	(1.1, 5.0]	0.4663099891796774	0.667891806451613	0.5193921032258065	28.032258064516128	0.00907042	0.2859885
PE_Scaf9657:67749..74568	+	Bel-Pao	0.704674	327	0.824163	.	26.62222222	0.02293423143	315	0.32063492063492066	0.07152755346534653	0	0.0	6830	P. echinospica	(0.4, 0.7]	0.03187759126709678	0.40030329032258066	0.08325225806451614	38.41935483870968	0.0772727	0.7885726666666667
PE_Scaf9665:57488..62306	-	Gypsy	0.990525	217	0.900364	.	22.14903846	0.04965677019	208	0.3894230769230769	0.1275136814814815	0	0.0	4829	P. echinospica	(0.7, 1.1]	0.031179813614375	0.365913375	0.085683490625	37.28125	0.047293	0.9310916666666668
PE_Scaf9677:8486..13075	-	Gypsy	0.235481	383	1.25965	.	10.0	0.008333333333	24	0.08333333333333333	0.1	0	0.5	4600	P. echinospica	(0.2, 0.4]	0.029448795893125	0.32918230625	0.090109215625	25.3125	0.0429448	1.3032233333333334
PE_Scaf9682:68181..72809	-	Gypsy	1.74398	298	1.07078	.	24.28070175	0.02372603509	285	0.27017543859649124	0.08781714285714284	0	0.0	4639	P. echinospica	(1.1, 5.0]	0.053826186650312496	0.483528	0.1132871875	27.84375	0.038152599999999995	0.6248718333333334
PE_Scaf9683:252266..257210	+	Gypsy	0.242917	318	1.09652	.	16.60810811	0.01640323514	296	0.18243243243243243	0.08991402962962963	0	0.5	4955	P. echinospica	(0.2, 0.4]	0.02732751708290323	0.3133062580645161	0.08691789677419355	29.0	0.0316456	0.6068573333333332
PE_Scaf9685:672838..677013	+	Gypsy	1.803463	188	0.775875	gene	12.09009009	0.03660537568	111	0.27927927927927926	0.1310708612903226	0	0.0	4186	P. echinospica	(1.1, 5.0]	0.037920486604347825	0.3411908695652174	0.10980362608695653	26.565217391304348	0.03211005	0.4754176666666667
PE_Scaf9685:705063..709462	-	Gypsy	0.862754	278	0.990066	.	29.4906367	0.01762262022	267	0.2846441947565543	0.06191104736842106	0	0.0	4410	P. echinospica	(0.7, 1.1]	0.03223928618809375	0.321374775	0.10082094999999999	40.0	0.0666667	0.8822081666666667
PE_Scaf9690:328806..333314	+	Gypsy	0.361714	386	1.24899	gene	11.30681818	0.008936285606	264	0.08333333333333333	0.10723542727272727	0	0.5	4519	P. echinospica	(0.2, 0.4]	0.022871931828375	0.2590116875	0.08627090625	55.3125	0.0377358	0.8558783333333334
PE_Scaf9690:523242..526049	+	Gypsy	1.489165	167	1.07136	.	21.48484848	0.02629598485	165	0.2545454545454545	0.10330565476190477	0	0.0	2818	P. echinospica	(1.1, 5.0]	0.1713708810021875	0.61511621875	0.23274490625000002	27.25	0.0312549	0.6596320000000001
PE_Scaf9690:610593..615116	+	Gypsy	0.663159	249	0.979657	.	23.81512605	0.01922089958	238	0.31932773109243695	0.060191764473684226	0	0.0	4534	P. echinospica	(0.4, 0.7]	0.2681062891975	0.57452946875	0.33591808125	25.46875	0.02552165	0.5688671666666667
PE_Scaf9698:45160..49864	-	Gypsy	0.908619	293	1.08052	.	14.15131579	0.009916251316	152	0.07894736842105263	0.12560585	0	0.0	4715	P. echinospica	(0.7, 1.1]	0.1877232066903125	0.5627279375	0.2490869875	22.5	0.05078125	0.7928266666666666
PE_Scaf9704:21962..26301	+	Gypsy	1.101132	354	1.16539	.	28.56666667	0.01641570091	330	0.23939393939393938	0.06857191518987343	0	0.0	4350	P. echinospica	(1.1, 5.0]	0.0350906504699375	0.4038000625	0.085961628125	25.9375	0.050688750000000005	0.781875
PE_Scaf9706:361058..365617	+	Gypsy	0.207528	361	1.13515	.	21.0358209	0.02132620985	335	0.19402985074626866	0.10991200461538461	0	0.5	4570	P. echinospica	(0.0, 0.2]	0.0301378540321875	0.42415503125	0.0710019125	29.59375	0.0594595	0.8243583333333334
PE_Scaf9706:466933..471417	+	Gypsy	0.0	369	1.12686	.	19.3090379	0.920770242	343	0.9970845481049563	0.9234625526315788	1	1.0	4495	P. echinospica	(0.0, 0.2]	0.82530988153125	1.0	0.82530984375	17.15625	0.0397351	0.7421566666666667
PE_Scaf9706:495350..499205	-	Gypsy	0.478787	236	1.05881	.	26.01321586	0.8891698943	227	1.0	0.8891698942731278	1	0.5	3866	P. echinospica	(0.4, 0.7]	0.7886481088875	1.0	0.788648125	20.84375	0.0279503	0.5676553333333333
PE_Scaf9706:549519..554392	+	Gypsy	0.903279	261	1.00728	.	26.51807229	0.02227404177	249	0.30120481927710846	0.07394981866666667	0	0.0	4884	P. echinospica	(0.7, 1.1]	0.0228799491934375	0.287071875	0.0813886375	44.34375	0.0494186	0.6463
PE_Scaf9722:56186..60774	-	Gypsy	0.241392	342	1.22068	.	12.72123894	0.003525825221	226	0.03982300884955752	0.0885373888888889	0	0.5	4599	P. echinospica	(0.2, 0.4]	0.10041560960796667	0.4124992066666667	0.18808874	20.533333333333335	0.07232705	1.945155
PE_Scaf9732:24447..32795	+	Gypsy	0.3486	447	1.04553	.	67.23222749	0.02420263988	422	0.4549763033175355	0.05319538557291666	0	0.5	8359	P. echinospica	(0.2, 0.4]	0.033438997221875	0.53838096875	0.070113053125	37.25	0.0685548	0.8183866666666667
PE_Scaf9736:13615..15190	?	LINE	2.469621	14	0.263377	.	21.85714286	0.8336884286	14	1.0	0.8336884285714287	1	0.0	1584	P. echinospica	(1.1, 5.0]	0.619371528371875	0.98463540625	0.6277825625	10.59375	0.01492615	0.23437283333333334
PE_Scaf9740:154059..160060	-	Gypsy	0.330618	400	0.968859	.	24.375	0.01450344766	384	0.18489583333333334	0.07844118169014086	0	0.5	6010	P. echinospica	(0.2, 0.4]	0.09066694388875	0.554403875	0.1341507375	29.65625	0.07324	0.7281965000000001
PE_Scaf9740:190989..195370	-	Gypsy	0.644631	274	0.984481	.	21.43396226	0.02715379585	265	0.2528301886792453	0.1073993417910448	0	0.0	4392	P. echinospica	(0.4, 0.7]	0.2790389576338125	0.4960458125	0.344160365625	38.75	0.06666665	0.8937348333333334
PE_Scaf9772:61614..66050	+	Gypsy	0.678763	328	1.07	.	27.18095238	0.01269761651	315	0.20634920634920634	0.06153460307692307	0	0.0	4447	P. echinospica	(0.4, 0.7]	0.0328040780775	0.37420659375	0.090482078125	27.59375	0.0233918	0.5768126666666666
PE_Scaf9777:79383..84629	-	Gypsy	1.02347	287	0.875562	.	10.0	0.0	7	0.0		0	0.0	5255	P. echinospica	(0.7, 1.1]					0.0361842	0.6302228333333333
PE_Scaf9780:61725..66287	-	Gypsy	0.23693	340	1.04197	.	20.60615385	0.7515737468	325	1.0	0.7515737467692307	1	0.5	4573	P. echinospica	(0.2, 0.4]	0.32351351230021874	0.7251076875	0.363769146875	22.875	0.05246915	0.7716616666666667
PE_Scaf9782:14405..24828	-	Gypsy	0.437072	461	0.786881	gene	26.34246575	0.02769034612	438	0.3378995433789954	0.08194845675675677	0	0.5	10432	P. echinospica	(0.2, 0.4]	0.02490759866225	0.32951690625	0.071806221875	49.625	0.06226415	0.5849799999999999
PE_Scaf9785:38388..42767	+	Gypsy	0.862754	254	0.938669	.	36.69918699	0.8181382618	246	1.0	0.818138261788618	1	0.0	4390	P. echinospica	(0.7, 1.1]	0.60616508000625	0.98487596875	0.615340625	18.875	0.06944444999999999	1.9600123333333332
PE_Scaf9785:170602..173829	+	Gypsy	1.827965	285	1.35011	gene	22.16666667	0.9462103889	270	1.0	0.946210388888889	1	0.0	3238	P. echinospica	(1.1, 5.0]	0.8905921375156249	1.0	0.890592125	17.96875	0.0629139	0.9340449999999999
PE_Scaf9792:16074..20790	+	Gypsy	0.487894	261	0.921339	.	13.47826087	0.0209138337	184	0.22826086956521738	0.09162250952380951	0	0.5	4727	P. echinospica	(0.4, 0.7]	0.3405474385869333	0.4929412266666667	0.44109887666666664	13.866666666666667	0.0752418	0.7866536666666667
PE_Scaf9801:75943..80852	+	Gypsy	0.0	316	1.09914	.	27.93421053	0.01697775559	304	0.2565789473684211	0.0661697141025641	0	1.0	4920	P. echinospica	(0.0, 0.2]	0.23793015393859376	0.54750453125	0.2854791	39.15625	0.025	0.5591873333333334
PE_Scaf9827:86017..90727	+	Gypsy	0.562868	390	1.28856	.	57.16253444	0.01423531295	363	0.3002754820936639	0.047407510091743106	0	0.0	4721	P. echinospica	(0.4, 0.7]	0.023739479094	0.45254725	0.05030728125	63.625	0.0679612	0.9932833333333333
PE_Scaf9829:582092..586482	-	Gypsy	0.21328	262	0.94769	.	26.96812749	0.9270768805	251	1.0	0.9270768804780877	1	0.5	4401	P. echinospica	(0.0, 0.2]	0.84147813398125	1.0	0.84147809375	27.59375	0.0666667	0.8924358333333333
PE_Scaf9829:821037..825150	-	Gypsy	0.192952	211	0.97343	.	23.11386139	0.02024476733	202	0.22277227722772278	0.09087651111111111	0	0.5	4124	P. echinospica	(0.0, 0.2]	0.27501695695875	0.54615515625	0.35622244375	19.90625	0.0150754	0.9997806666666667
PE_Scaf9831:33302..37804	?		0.808349	216	0.817326	.	12.98529412	0.01189313456	136	0.13970588235294118	0.08512980526315789	0	0.0	4511	P. echinospica	(0.7, 1.1]	0.0262923914034375	0.246441484375	0.111537184375	24.4375	0.0675329	0.8415601666666666
PE_Scaf9833:3625..8691	+	Gypsy	0.472901	171	0.632423	.	11.86538462	0.06121760769	52	0.4807692307692308	0.127332624	0	0.5	5077	P. echinospica	(0.4, 0.7]	0.59123682019375	0.8943453125	0.653129375	6.3125	0.0368098	0.47000166666666665
PE_Scaf9833:56354..61091	-	Gypsy	0.562868	387	1.27208	.	23.23184358	0.01131119022	358	0.13966480446927373	0.080988122	0	0.0	4748	P. echinospica	(0.4, 0.7]	0.3638829930946875	0.607175625	0.40221826875	28.21875	0.06553400000000001	1.0478933333333333
PE_Scaf9833:78729..83662	+	Gypsy	0.239886	320	1.10147	.	14.82481752	0.02685944307	274	0.22992700729927007	0.11681726031746031	0	0.5	4944	P. echinospica	(0.2, 0.4]	0.0666323881959375	0.488716125	0.12500960625	31.375	0.03125	0.6116971666666666
PE_Scaf9834:51161..55572	+	Gypsy	0.0	349	1.1444	.	26.81039755	0.01605647645	327	0.24464831804281345	0.0656308475	0	1.0	4422	P. echinospica	(0.0, 0.2]	0.2493740491425	0.500175	0.30663136875	38.21875	0.037268499999999996	0.6806230000000001
PE_Scaf9865:93286..101843	-	Gypsy	1.088664	462	1.17367	.	20.5733945	0.01846826743	436	0.22706422018348624	0.08133499595959595	0	0.0	8568	P. echinospica	(0.7, 1.1]	0.02201876456309375	0.237959428125	0.102619703125	48.59375	0.0389975	0.7054921666666667
PE_Scaf9866:55766..60617	+	Gypsy	0.169186	337	1.08959	gene	28.44548287	0.02047426729	321	0.2834890965732087	0.0722224153846154	0	0.5	4862	P. echinospica	(0.0, 0.2]	0.02243947383875	0.25325390625	0.087465725	46.75	0.06987435	0.9283533333333334
PE_Scaf9866:103725..108334	+	Gypsy	0.238399	272	0.975683	.	28.27756654	0.02598472091	263	0.26996197718631176	0.09625326197183101	0	0.5	4620	P. echinospica	(0.2, 0.4]	0.0725421968590625	0.533134125	0.114863225	26.40625	0.0745342	1.8616731666666666
PE_Scaf9891:13299..18042	+	Gypsy	0.666991	267	0.979473	.	21.46638655	0.01555615042	238	0.18067226890756302	0.08610148372093022	0	0.0	4754	P. echinospica	(0.4, 0.7]	0.4685579033465625	0.66489209375	0.52367884375	31.28125	0.025862049999999998	0.5686193333333334
PE_Scaf9905:4668..9285	+	Gypsy	0.0	298	1.07583	.	23.025	0.01807999321	280	0.21071428571428572	0.08580335762711863	0	1.0	4628	P. echinospica	(0.0, 0.2]	0.045159283958518516	0.4390602962962963	0.10438191481481482	19.51851851851852	0.046875	0.7922266666666666
PE_Scaf9909:20756..26741	+	Gypsy	1.05226	394	0.955328	.	11.80412371	0.001890034021	97	0.020618556701030927	0.09166665	0	0.0	5994	P. echinospica	(0.7, 1.1]	0.62937766856	0.745861625	0.73373950625	24.875	0.0728164	0.6989851666666667
PE_Scaf9912:73287..78222	-	Gypsy	0.481783	316	1.09388	.	16.93288591	0.02844124564	298	0.20134228187919462	0.1412581866666667	0	0.5	4946	P. echinospica	(0.4, 0.7]	0.4537289571221875	0.633137625	0.49385820625	44.375	0.03125	0.5988291666666666
PE_Scaf992:75443..80950	+	Gypsy	0.395157	411	1.15621	.	15.82044199	0.02054723812	362	0.20165745856353592	0.10189178356164384	0	0.5	5518	P. echinospica	(0.2, 0.4]	0.146924041629375	0.45673225	0.19253974375	47.0625	0.0463918	0.76431
PE_Scaf9946:44103..49263	+	Gypsy	0.170688	350	1.07664	.	11.33918129	0.01233931696	171	0.14035087719298245	0.08791763333333331	0	0.5	5171	P. echinospica	(0.0, 0.2]	0.09551758501713042	0.27701861739130434	0.2189515260869565	16.26086956521739	0.06637299999999999	0.9037216666666668
PE_Scaf9947:33275..37011	+	Gypsy	0.510566	325	1.28492	.	20.79207921	0.01760711419	303	0.16831683168316833	0.10460697254901963	0	0.0	3747	P. echinospica	(0.4, 0.7]	0.0458395681265625	0.506312875	0.0854251375	16.9375	0.0728477	0.9629249999999999
PE_Scaf9956:301541..305785	-	DIRS	0.614586	324	1.08886	gene	20.42384106	0.9474736821	302	1.0	0.9474736821192052	1	0.0	4255	P. echinospica	(0.4, 0.7]	0.895145110203125	1.0	0.89514503125	22.40625	0.07100615	0.792475
PE_Scaf9962:1317..6099	+	Gypsy	0.220621	270	0.98718	.	15.68312757	0.02197267449	243	0.21810699588477367	0.1007426396226415	0	0.5	4793	P. echinospica	(0.2, 0.4]	0.03142662440736842	0.4079303157894737	0.08064872105263157	35.26315789473684	0.0287356	0.586836
PE_Scaf9962:397504..402267	+	Gypsy	0.875518	357	1.09627	.	19.27794562	0.01633184562	331	0.22054380664652568	0.07405261506849316	0	0.0	4774	P. echinospica	(0.7, 1.1]	0.03143811335875	0.4089090625	0.077678621875	39.71875	0.038288249999999996	0.676257
PE_Scaf9971:67738..72070	+	Gypsy	0.254153	372	1.29433	.	26.22096317	0.01704069348	353	0.20113314447592068	0.08472344788732394	0	0.5	4343	P. echinospica	(0.2, 0.4]	0.02800118112375	0.35036009375	0.082119809375	38.9375	0.0728477	0.97715
PE_Scaf9989:57281..62078	+	Gypsy	0.666991	274	1.00281	gene	42.00769231	0.01785078923	260	0.33076923076923076	0.05396750232558138	0	0.0	4808	P. echinospica	(0.4, 0.7]	0.026964949697666666	0.40325173333333336	0.07595427	39.4	0.0287356	0.6082101666666667
PE_Scaf9995:161516..165759	+	Gypsy	0.830165	327	1.15196	gene	27.84539474	0.9336645822	304	1.0	0.933664582236842	1	0.0	4254	P. echinospica	(0.7, 1.1]	0.7741168145071875	0.92025559375	0.7998237499999999	14.3125	0.0392857	0.761675
PE_Scaf9996:14889..19817	-	Gypsy	0.830165	233	0.891923	gene	19.97747748	0.02329497297	222	0.2972972972972973	0.0783558181818182	0	0.0	4939	P. echinospica	(0.7, 1.1]	0.1269147608703125	0.48821934375	0.186955246875	28.6875	0.029411800000000002	0.5063011666666667
ctg1028_pilon:159645..166165	?		2.236163	346	1.1553	.	64.33432836	0.02527442746	335	0.4955223880597015	0.05100562168674699	0	0.0	6529	R. piscesae	(1.7, 3.8]	0.022481599002941176	0.494034705882353	0.04745078235294117	48.05882352941177	0.08802815	0.8283633333333333
ctg1028_pilon:163679..166165	?		2.528295	140	1.20569	.	67.17164179	0.02213266343	134	0.4626865671641791	0.047835111290322585	0	0.0	2495	R. piscesae	(1.7, 3.8]	0.027679583012941177	0.5521732352941177	0.05114867647058824	47.1764705882353	0.08802815	0.8516483333333333
ctg1035_pilon:37262..41607	?		0.106296	162	0.875035	gene	94.05194805	0.1437158526	154	0.9935064935064936	0.14465517189542487	0	0.5	4354	R. piscesae	(0.03, 0.3]	0.0427833205584375	0.5392283125	0.084045003125	24.96875	0.0331263	0.5356116666666667
ctg1037_pilon:144481..149064	?		0.053692	178	0.913307	gene	49.2195122	0.03164708902	164	0.5487804878048781	0.057668028888888896	0	0.5	4592	R. piscesae	(0.03, 0.3]	0.4088551797278125	0.83731153125	0.4253217125	26.1875	0.032821249999999996	0.5446558333333333
ctg1110_pilon:37272..41792	+	Gypsy	1.562652	244	0.949461	.	38.22083333	0.02739448667	240	0.4375	0.06261596952380952	0	0.0	4531	R. piscesae	(1.0, 1.7]	0.0350373320025	0.61762934375	0.057066665625	36.90625	0.04470525	0.6976735
ctg111_pilon:246852..253684	?	mixture	1.817679	199	0.622617	gene	58.41237113	0.8034867423	194	1.0	0.8034867422680414	1	0.0	6841	R. piscesae	(1.7, 3.8]	0.7769526957499999	1.0	0.7769527727272727	7.136363636363637	0.00769231	0.2632581666666667
ctg1123_pilon:6223..10623	?		0.294782	252	1.21761	.	40.05150215	0.02505317597	233	0.43776824034334766	0.057229313725490207	0	0.5	4409	R. piscesae	(0.03, 0.3]	0.0398133717771875	0.5851759375	0.06612846875	29.0625	0.05177084999999999	0.7688616666666667
ctg1151_pilon:108486..123133	?		3.244951	547	0.965261	gene	47.33522727	0.03033789508	528	0.4583333333333333	0.06619177107438017	0	0.0	14656	R. piscesae	(1.7, 3.8]	0.0308859532096875	0.46843425	0.065587475	40.5	0.0408334	0.5957581666666667
ctg117_pilon:421007..425548	?		0.159592	180	0.928982	gene	43.95238095	0.5236163393	168	0.9940476190476191	0.5267517664670659	1	0.5	4550	R. piscesae	(0.03, 0.3]	0.3535519860378125	0.7512586875	0.37145549375000003	26.125	0.032220849999999995	2.3216533333333333
ctg11_pilon:514721..515830	?			60	1.87041	.	29.5862069	0.0	58	0.0		0	0.0	1120	R. piscesae		0.03725895643642857	0.50235575	0.06918704285714286	30.035714285714285	0.08962285	1.316285
ctg1206_pilon:3363..7486	?		0.0	152	0.877546	gene	38.22916667	0.7353733181	144	0.9791666666666666	0.7510195588652483	1	1.0	4132	R. piscesae	(0.0, 0.03]	0.22547578602689655	0.7207332068965517	0.24064813448275862	46.3448275862069	0.0331492	0.5391403333333333
ctg1217_pilon:172111..176489	?		0.0	165	0.896564	gene	32.19871795	0.1691089282	156	0.9487179487179487	0.17824995135135135	0	1.0	4387	R. piscesae	(0.0, 0.03]	0.62111585031	0.96527775	0.626838375	19.6875	0.03178995	0.5366373333333333
ctg1220_pilon:28887..30237	?		0.0	31	0.491788	.	25.46666667	0.02535073333	30	0.3	0.08450244444444445	0	1.0	1359	R. piscesae	(0.0, 0.03]	0.05332703450625	0.5753720625	0.091848790625	28.21875	0.0305344	0.3233991666666667
ctg126_pilon:1048488..1054130	-	Gypsy	1.54139	253	0.941193	.	54.74698795	0.03155344257	249	0.5341365461847389	0.059073738345864664	0	0.0	5653	R. piscesae	(1.0, 1.7]	0.04475458151	0.69493096875	0.06365129375	20.0625	0.0465686	1.7423698333333333
ctg1280_pilon:94959..100667	-	Gypsy	1.030334	265	1.06026	gene	62.83984375	0.02901249609	256	0.49609375	0.05848188188976378	0	0.0	5719	R. piscesae	(1.0, 1.7]	0.280585924491875	0.8000603125	0.300091434375	19.65625	0.022123900000000002	0.6114243333333333
ctg129_pilon:164935..166972	+	Gypsy	3.794222	65	0.702453	gene	53.4	0.03789999077	65	0.7384615384615385	0.05132290416666666	0	0.0	2048	R. piscesae	(1.7, 3.8]	0.03425921246366667	0.48041566666666663	0.07016339666666666	33.6	0.025423750000000002	0.5569156666666667
ctg1324_pilon:119607..121007	?		2.469631	44	0.870262	gene	59.0	0.8142992955	44	1.0	0.8142992954545453	1	0.0	1411	R. piscesae	(1.7, 3.8]	0.6914723804625	1.0	0.69147234375	22.125	0.0	0.2912515
ctg132_pilon:221348..223546	-	Gypsy	1.030334	116	0.983919	gene	54.87610619	0.0274346292	113	0.5752212389380531	0.04769404769230769	0	0.0	2209	R. piscesae	(1.0, 1.7]	0.04360104026375	0.64328434375	0.068221725	28.53125	0.030000000000000002	2.6449108333333333
ctg135_pilon:441822..454659	+	Gypsy	0.0	441	0.657172	gene	76.56018519	0.1212947227	432	0.7800925925925926	0.15548759709198812	0	1.0	12848	R. piscesae	(0.0, 0.03]	0.046634816360625	0.771223375	0.060408584375	25.84375	0.0176991	0.4375625
ctg135_pilon:444188..452539	+	Gypsy	0.027213	269	0.612198	gene	88.0	0.1772666891	264	0.9053030303030303	0.195809229790795	0	0.5	8360	R. piscesae	(0.0, 0.03]	0.0364645058021875	0.65378178125	0.05507551875	34.40625	0.0176929	0.3760766666666666
ctg1391_pilon:43745..48115	?		0.876271	164	0.879294	gene	37.46103896	0.02558751494	154	0.38961038961038963	0.06567462166666667	0	0.0	4379	R. piscesae	(0.3, 1.0]	0.18332223875625	0.71001571875	0.21304525624999998	32.75	0.0340288	0.5365231666666667
ctg13_pilon:269182..271920	+	Gypsy	0.442944	148	0.910875	.	26.83333333	0.02740098194	144	0.3541666666666667	0.07736747843137255	0	0.5	2749	R. piscesae	(0.3, 1.0]	0.03702143122946875	0.495256875	0.0735052	36.71875	0.0457143	0.6896304999999999
ctg1406_pilon:51384..55798	+	Gypsy	0.912928	290	1.06444	.	68.45714286	0.02419607179	280	0.45714285714285713	0.05292890703125	0	0.0	4425	R. piscesae	(0.3, 1.0]	0.023665689319	0.394024615625	0.056987384375	66.59375	0.0319069	0.6319075000000001
ctg144_pilon:39877..46217	?		0.26648	159	0.573106	.	159.6556291	0.8787377881	151	1.0	0.8787377880794703	1	0.5	6351	R. piscesae	(0.03, 0.3]	0.786249525465625	1.0	0.78624946875	23.1875	0.0138889	0.266419
ctg1493_pilon:82278..86760	?		0.053246	169	0.879849	gene	30.15625	0.03693870562	160	0.6	0.061564509375	0	0.5	4493	R. piscesae	(0.03, 0.3]	0.0459553700340625	0.636944125	0.073732909375	11.5	0.034626	0.5457083333333334
ctg1505_pilon:10348..14878	-	Gypsy	1.382119	180	0.750886	gene	63.48295455	0.03766564205	176	0.5965909090909091	0.06313479047619047	0	0.0	4541	R. piscesae	(1.0, 1.7]	0.04283869879040625	0.52793096875	0.08018405	52.5625	0.022123900000000002	0.506202
ctg1507_pilon:71806..77548	+	Gypsy	0.864835	309	0.949407	.	60.60738255	0.0299052094	298	0.5067114093959731	0.05901822781456953	0	0.0	5751	R. piscesae	(0.3, 1.0]	0.0415916902184375	0.63875125	0.06600650625	28.09375	0.0507133	0.5658536666666666
ctg1522_pilon:4103..8548	-	Gypsy	0.682778	161	0.705464	.	41.06962025	0.03986978861	158	0.5632911392405063	0.07078007415730338	0	0.0	4456	R. piscesae	(0.3, 1.0]	0.0337344754934375	0.4667608125	0.080164078125	27.375	0.0176991	0.4625873333333333
ctg1531_pilon:49630..54133	-	Gypsy	0.0	171	0.731966	gene	38.9939759	0.02940171145	166	0.4457831325301205	0.06595519054054053	0	1.0	4514	R. piscesae	(0.0, 0.03]	0.0321206291618125	0.52906715625	0.060069528125	30.3125	0.0178571	0.47899683333333337
ctg153_pilon:695153..698770	?		1.881329	124	0.835554	gene	58.82051282	0.05339202991	117	0.5641025641025641	0.09464950757575757	0	0.0	3628	R. piscesae	(1.7, 3.8]	0.2781534547984375	0.6018443125	0.321669971875	46.46875	0.01245475	0.3927068333333334
ctg164_pilon:493428..497960	?		0.107635	166	0.867764	gene	37.74	0.3432265867	150	0.6666666666666666	0.5148398799999999	0	0.5	4541	R. piscesae	(0.03, 0.3]	0.14770638789272728	0.6195339545454546	0.18899966363636364	32.86363636363637	0.0314685	0.5203023333333333
ctg1686_pilon:53620..57991	+	Gypsy	1.039615	171	0.748037	gene	52.16568047	0.02830174556	169	0.48520710059171596	0.05832920731707317	0	0.0	4382	R. piscesae	(1.0, 1.7]	0.1621219252803125	0.704983125	0.206550221875	23.28125	0.022321399999999998	0.5589581666666666
ctg168_pilon:459705..462000	?		1.200313	63	0.566207	gene	24.58333333	0.9036691	60	1.0	0.9036690999999999	1	0.0	2304	R. piscesae	(1.0, 1.7]	0.85611747485	1.0	0.85611753125	18.5	0.0382932	0.42119900000000005
ctg168_pilon:459771..461934	?		1.822471	58	0.560216	gene	24.16363636	0.9017804545	55	1.0	0.9017804545454546	1	0.0	2172	R. piscesae	(1.7, 3.8]	0.8559357567125	1.0	0.85593575	18.4375	0.03836315	0.420753
ctg168_pilon:459834..461864	?		0.962635	52	0.542239	gene	23.28571429	0.9007156735	49	1.0	0.9007156734693877	1	0.0	2041	R. piscesae	(0.3, 1.0]	0.8554033449625	1.0	0.85540334375	18.21875	0.03703705	0.4029161666666667
ctg168_pilon:459969..461736	?		2.267648	43	0.532396	gene	21.575	0.889948925	40	1.0	0.889948925	1	0.0	1776	R. piscesae	(1.7, 3.8]	0.85888388815625	1.0	0.858883875	17.78125	0.0388601	0.41339316666666664
